Classified,Real
[5199.15860443],60200.0
[2954.27048111],639.0
[4596.79472501],1500.0
[3295.71063115],5300.0
[4105.68549327],884.0
[2933.92461011],1800.0
[2950.58396185],511.0
[2930.62660764],1400.0
[3085.06730062],788.0
[3104.82291836],1100.0
[3456.46800902],874.0
[2932.65884612],2200.0
[3132.00959552],1100.0
[2950.58396185],23500.0
[3004.92904324],859.0
[2909.03076599],11400.0
[3520.32345786],5600.0
[4770.96014663],1700.0
[2931.08644717],925.0
[3288.98479549],9100.0
[2963.85114268],1200.0
[3081.1070886],2500.0
[3572.38628069],4700.0
[2870.69234424],1000.0
[3589.91555904],2200.0
[2927.84805368],734.0
[3773.04921223],1200.0
[3425.00316927],1100.0
[3349.83883106],17400.0
[3825.29019836],955.0
[2954.62585246],938.0
[4109.22039522],2300.0
[2943.7149676],944.0
[2870.00501243],10400.0
[2950.58396185],2700.0
[3090.98192888],3500.0
[2973.090667],4400.0
[2935.20000747],460.0
[2939.3921081],2600.0
[2930.09355226],1100.0
[3415.46156536],904.0
[2896.7242014],818.0
[2959.98695146],728.0
[2901.06786972],1000.0
[3104.51173725],1100.0
[2906.58500901],958.0
[2950.58396185],2300.0
[2934.98540373],1500.0
[2865.70408212],1100.0
[3392.02879245],935.0
[2863.33025624],1400.0
[2942.35172088],1500.0
[3014.98367676],5200.0
[7927.03179336],18000.0
[2984.36646771],1100.0
[2949.7478349],2200.0
[2950.58396185],873.0
[2934.55733945],1600.0
[2909.8768898],1900.0
[2950.58396185],942.0
[2880.38602165],4700.0
[3057.7521218],649.0
[3351.78605418],5600.0
[3151.88188798],1600.0
[3186.0831232],1100.0
[2949.83680637],984.0
[3099.18415586],8500.0
[3408.53502262],4100.0
[6473.31301218],833.0
[3181.30310835],2600.0
[2928.0615186],2100.0
[22374.67203973],728.0
[4136.53080202],852.0
[3265.17960334],13700.0
[3094.83617192],1100.0
[3538.48006132],1900.0
[2909.4014896],1300.0
[2948.26735482],952.0
[3232.95060051],890.0
[4251.93975055],9600.0
[2894.29866731],2500.0
[2939.53196254],763.0
[2929.30703912],1400.0
[2902.17510732],245.00000000000045
[2918.50189856],998.0
[3240.18148834],1300.0
[2930.7429508],3200.0
[2947.04436253],2300.0
[2915.70369025],979.0
[3271.15165808],2000.0
[3161.08850851],1000.0
[3418.90678049],700.9999999999995
[2869.93421937],924.0
[6113.45612029],17500.0
[2961.55877426],1300.0
[4082.85217959],924.0
[2900.53090111],1500.0
[2950.3855138],4500.0
[4407.43115572],2100.0
[3282.5040063],3600.0
[4057.18746847],14300.0
[3905.62823857],425.0
[3349.02773347],3100.0
[3254.10536766],909.0
[2878.35854041],1200.0
[2906.9454469],1600.0
[2891.37563703],903.0
[2858.15122292],734.0
[4530.49627742],27500.0
[5075.99386777],2000.0
[2882.13444866],1000.0
[2933.52293655],823.0
[3014.68135165],1300.0
[2935.97140336],5600.0
[2915.40857027],1100.0
[3026.70780931],754.0
[3154.68652335],4600.0
[2910.4701985],12200.0
[2923.30897021],2800.0
[2920.0186648],2300.0
[2899.92516117],1900.0
[2928.34544963],3400.0
[3433.94741737],4500.0
[3217.14811837],7100.0
[2923.17020153],475.0
[2929.16116833],1700.0
[2918.89512562],865.0
[3385.63766763],923.0
[2890.85957199],4500.0
[4723.88241847],2400.0
[2950.58396185],1400.0
[2911.98293091],1900.0
[4078.97166264],1900.0
[3122.00084315],1100.0
[2903.82993209],1800.0
[2905.68733589],4000.0
[3049.92649652],1900.0
[2949.06861415],1600.0
[3152.37863334],1300.0
[4044.27763419],674.0
[5110.4488731],1800.0
[2948.70615403],3500.0
[2934.13461917],2100.0
[2911.923028],902.0
[3871.71304607],5000.0
[4971.09071948],1300.0
[2891.42937503],1800.0
[4464.80975684],2500.0
[4641.97027784],5900.0
[3359.1359995],3500.0
[2928.59579408],950.0
[2864.01698229],966.0
[2896.90286407],595.0
[2931.82007066],846.0
[2896.99875964],1800.0
[3184.87310366],1300.0
[2952.57876197],2200.0
[4654.90419735],554.0
[3768.60047005],1700.0
[3267.31046866],1300.0
[3070.4069158],854.0
[2873.03642789],613.0
[2908.68184163],1100.0
[3192.09801104],3000.0
[4232.65261575],987.0
[2941.92541957],13700.0
[3238.56447219],6200.0
[4294.11362852],1300.0
[2948.12479335],825.0
[2942.61163737],2200.0
[5386.66284382],1300.0
[2933.44699111],2700.0
[2947.01460608],816.0
[3404.4023748],1400.0
[2920.35885459],1900.0
[2950.58396185],2800.0
[2871.23719328],840.0
[3000.22178194],1200.0
[2913.49149448],585.0
[3541.48939904],3400.0
[2936.64175702],1600.0
[3616.61495071],1600.0
[4382.58231034],637.0
[3049.22987909],1700.0
[2945.17384547],801.0
[4594.92984274],1600.0
[2991.4896816],2000.0
[2869.60881901],1800.0
[2948.03199539],960.0
[2930.65013658],875.0
[2867.38835344],927.0
[2917.92767233],1800.0
[4801.11996349],1200.0
[2951.53273736],3800.0
[2907.51435143],1400.0
[2912.34760438],656.0
[2903.08638613],1000.0
[2910.16981697],1500.0
[4154.19508818],1000.0
[2942.61283132],901.0
[2945.371704],1200.0
[2948.93932699],962.0
[3073.31129418],1200.0
[3216.80767963],1300.0
[2950.58396185],1600.0
[2934.74103577],138.0
[2948.36401346],734.0
[3045.03626835],1200.0
[6297.08859166],1100.0
[2906.82145001],4400.0
[2947.05352656],1000.0
[2896.75997877],582.0
[2924.18447568],799.0
[2938.30981229],3000.0
[3894.89151488],4200.0
[2983.04012155],1400.0
[3410.08187491],1100.0
[4391.64537497],11700.0
[2950.58396185],6800.0
[2950.29160443],2200.0
[2885.02757945],922.0
[3235.17338701],1100.0
[2888.33342106],1500.0
[3575.56912646],1200.0
[3412.31999226],9400.0
[4185.43362324],597.0
[3055.8146509],1000.0
[2910.25525071],873.0
[3040.64436166],1300.0
[4088.8284751],3800.0
[3665.00612932],1500.0
[2931.55821709],2400.0
[3965.20581073],1900.0
[2950.58396185],1200.0
[3301.87655524],1100.0
[2862.76400837],523.0
[3332.00842927],2000.0
[4645.3176473],1300.0
[3000.54683468],709.0
[2889.29540436],818.0
[3800.44306424],7000.0
[3352.39157771],1200.0
[5585.887265],4100.0
[3735.12744541],1900.0
[4572.94988053],5800.0
[6722.51484935],1800.0
[2896.28264294],2000.0
[2917.12791253],724.0
[3502.57241352],886.0
[2950.58396185],2300.0
[4812.28545274],16200.0
[4093.87265078],1100.0
[3303.33624693],3500.0
[3225.16781195],1700.0
[3493.40912663],2800.0
[3128.88384864],16500.0
[2926.36869914],2000.0
[3210.8124666],3200.0
[3559.73197694],1200.0
[2950.58396185],1100.0
[2873.47070056],2000.0
[4750.11715427],1200.0
[2961.60572686],1100.0
[2928.9091961],1000.0
[2942.75882596],2900.0
[3725.03695386],2500.0
[3122.97878958],6300.0
[2920.20670212],1700.0
[2891.21929314],1600.0
[3087.30257925],1700.0
[2924.48333051],1400.0
[2949.17506076],3800.0
[3712.30535502],1100.0
[3456.22733489],1500.0
[3090.36025411],1700.0
[3060.94300539],3000.0
[2908.91153304],2000.0
[3642.04839685],1400.0
[3931.40913325],1000.0
[2871.19242562],1800.0
[3505.37873034],1400.0
[2925.7928771],4400.0
[4204.40846463],4500.0
[2891.18720498],577.0
[2955.62161787],3900.0
[3024.39045762],1600.0
[2876.00504321],583.0
[2874.29108673],1100.0
[2856.7540017],787.0000000000005
[2906.85294897],1300.0
[2905.70941324],963.0
[2890.95267742],1300.0
[3247.57986842],18600.0
[3059.65503138],1800.0
[2986.66351257],2100.0
[3387.77970326],995.0
[2889.81218881],2800.0
[3003.44064922],804.0
[2883.73835551],1800.0
[4370.14744081],1800.0
[2891.44579315],3500.0
[3017.61957203],984.0
[4047.49899725],548.0
[3501.13812838],5300.0
[3062.91865785],12900.0
[5250.71120926],3500.0
[3015.84382599],705.0
[2873.33976937],2100.0
[2931.30743118],633.0000000000005
[3461.65656589],1600.0
[4469.77471268],1100.0
[2908.93391148],4800.0
[2952.17916261],813.0
[3263.58971985],10800.0
[3788.6076376],781.0000000000005
[3130.62291516],2300.0
[2943.11509559],667.0000000000005
[3086.96278117],700.9999999999995
[7027.79075728],1200.0
[3546.07983454],677.0
[3612.38315326],1100.0
[3570.08380779],4600.0
[2982.96353094],2400.0
[3274.46233054],4300.0
[2923.16303064],1500.0
[2904.14589707],1600.0
[3453.74649316],23200.0
[4356.04838288],11000.0
[2906.14874707],1100.0
[3213.1451676],740.0
[2950.58396185],859.0
[3843.58291545],2100.0
[4056.47906463],784.0000000000005
[2988.6510233],6100.0
[2950.58396185],995.0
[2936.34652634],824.0
[2941.71823758],700.9999999999995
[2893.48584445],2500.0
[7749.7992643],5300.0
[2930.10275599],787.0000000000005
[2950.58396185],1500.0
[2950.58396185],1100.0
[4017.93409773],1600.0
[2938.06620061],2700.0
[2914.9610493],1300.0
[2913.31035783],1300.0
[3050.57857593],2200.0
[2887.58732173],1200.0
[2950.58396185],6500.0
[2906.83850607],3800.0
[4111.88294332],1300.0
[4111.39390524],1100.0
[2912.12153558],1100.0
[2925.63662792],2700.0
[3931.32157849],2200.0
[3607.26343841],1100.0
[2939.99772911],1100.0
[4109.18165069],10300.0
[2880.73358682],3600.0
[2905.79946245],806.0
[2897.43843451],529.0
[2883.3388589],1300.0
[2996.53304638],1300.0
[2870.06464014],429.99999999999955
[2914.20130255],1100.0
[3719.90321649],946.0
[4503.27852089],2200.0
[2895.40805317],952.0
[2960.82823324],221.0
[4611.56459591],1900.0
[5614.35720989],3400.0
[3134.24283217],7200.0
[2933.65303592],571.0
[2952.23400244],5200.0
[4102.49005742],851.0
[4548.92419982],2400.0
[4871.86747147],667.0000000000005
[2865.791418],1700.0
[2983.79728591],2300.0
[8178.86721507],1000.0
[4049.71999342],2600.0
[2900.65304703],9500.0
[2950.58396185],2100.0
[2927.96494876],1600.0
[3184.27770636],789.0
[2913.00334885],1900.0
[2918.14655408],1500.0
[4334.03528251],2800.0
[2920.83952525],640.0
[4681.81335193],2800.0
[3058.77335112],1100.0
[6030.41254112],3600.0
[2960.55813471],1300.0
[2881.32325609],794.0
[2920.24152745],823.0
[2919.99959095],1700.0
[3263.17389352],1300.0
[3644.33742512],668.0
[2926.53408809],1300.0
[3743.89468317],1500.0
[2885.67634775],812.0
[2910.20543893],2900.0
[5778.8774936],1200.0
[2927.5789751],715.0
[3392.540077],3800.0
[3668.64507296],1400.0
[2918.74520593],854.0
[3108.72390434],1900.0
[2988.61696643],583.0
[2950.58396185],961.0
[5073.22194728],1700.0
[3247.05671464],2900.0
[2980.93051827],981.0
[2873.26014748],771.0
[2904.88634244],497.0
[2985.36090766],32799.99999999999
[3453.35669423],4600.0
[4262.87362767],3400.0
[3091.90207151],1100.0
[3012.50296911],3900.0
[3494.39176777],945.0
[5393.40292508],759.0
[2870.46139296],1100.0
[4071.71009185],2800.0
[9110.6209271],705.0
[7369.71779984],1100.0
[2887.92367972],854.0
[2950.58396185],1000.0
[2908.2780578],2100.0
[3652.67903981],4600.0
[2906.73018952],1300.0
[2865.84404263],515.0
[2895.29482355],2200.0
[7900.62609162],702.0
[3363.29045209],867.0
[2896.26641517],833.0
[5042.71692049],2100.0
[2920.81934671],2500.0
[2934.29768808],1000.0
[2950.58396185],1700.0
[3464.96508989],3800.0
[2932.03663767],12100.0
[4187.39721486],3400.0
[3478.68740879],2100.0
[2923.68983752],1800.0
[3072.46716988],1300.0
[5152.67839944],5100.0
[2898.97188216],3200.0
[3358.94497292],893.0
[2950.58396185],1700.0
[3478.78227059],580.0
[2948.21725338],1300.0
[3143.28413492],2000.0
[3019.81538918],1400.0
[3614.70945734],2900.0
[2904.84995816],730.0
[2864.71954305],2900.0
[2895.90465623],881.0
[4578.83415565],1000.0
[2892.52144861],2900.0
[3202.50048949],1000.0
[3346.9191433],846.0
[4017.52262955],2900.0
[2913.92828149],1000.0
[3127.01902102],3800.0
[7133.57384056],7300.0
[4548.2929301],8100.0
[3547.09784206],2600.0
[3128.9996724],3300.0
[3905.70298058],674.0
[2930.45565597],6700.0
[2930.02248057],2400.0
[4128.4761611],569.0
[2924.29025603],1800.0
[2905.16341015],4900.0
[2939.98331064],19700.0
[2916.30015882],10400.0
[3123.7113374],2700.0
[6076.63946247],456.0
[2928.49413605],713.0000000000005
[3417.07611749],2300.0
[2948.70336393],5600.0
[2914.52793205],815.0
[3121.49519355],1200.0
[2919.75177954],993.0
[3653.92354967],78600.0
[3206.18333707],3100.0
[3386.36804779],643.0
[2908.67967943],740.9999999999995
[4734.20274343],1500.0
[3933.87875935],4000.0
[3921.30570472],731.0
[3237.92986666],913.0
[3738.78626843],7000.0
[2891.23457593],1600.0
[2941.50068956],2400.0
[2930.4635084],1400.0
[2884.36715425],922.0
[2922.66010345],902.0
[3439.21853467],4900.0
[2968.36448996],606.0
[2923.26070916],595.0
[3195.8825724],2700.0
[3167.47773843],640.0
[2881.67538071],2900.0
[2911.93212435],614.0
[3315.30443594],1100.0
[3105.38188594],884.0
[2932.88605975],723.0
[2917.5295468],1100.0
[3526.9026151],2200.0
[3257.23366203],1900.0
[3024.97059835],646.0
[3135.85864189],1300.0
[2903.10821501],560.0
[2879.95584509],10200.0
[2949.27371261],474.0
[2950.58396185],6000.0
[3306.8606016],597.0
[4324.46809156],35800.0
[3294.647691],986.0
[2957.61082602],1100.0
[5048.98016027],5900.0
[2876.72254314],852.0
[3175.55848756],2300.0
[4571.24367661],2100.0
[2940.29901828],1100.0
[3779.00013669],3800.0
[3630.15827403],2400.0
[2950.58396185],796.0
[2919.3828852],1400.0
[2950.58396185],2900.0
[2869.41625486],1100.0
[2973.69913122],1200.0
[3706.48146077],1100.0
[2908.18805696],884.0
[4515.4688657],1300.0
[2952.72986009],217.0
[2904.23754643],1200.0
[2927.2076401],815.0
[3988.67654545],893.0
[2942.68685399],856.0
[3086.89163843],7400.0
[2943.21147979],665.0
[3943.01051073],3000.0
[2887.51618542],2200.0
[3577.61899879],1300.0
[5089.05392748],5100.0
[2929.73121811],703.0
[2975.28671636],882.0
[2890.15762494],1500.0
[5929.06882567],1300.0
[2941.53360244],723.0
[3805.92458952],2000.0
[2955.84599436],804.0
[4537.96689238],26600.0
[4944.01753474],1800.0
[4994.203177],10400.0
[9930.38518017],932.0
[5159.11803403],1000.0
[3364.1985913],2000.0
[3074.20319963],391.0
[2906.02615327],3200.0
[4077.83127427],3500.0
[2929.79135042],3100.0
[2931.14277299],928.0
[2950.58396185],2000.0
[3428.02346143],11500.0
[3935.96731212],1100.0
[2870.38795428],3700.0
[2948.26469285],2100.0
[2948.41599129],949.0
[2943.28606479],863.0
[3033.80836972],3000.0
[3510.72346403],550.0000000000005
[2890.6162986],725.0
[5104.46042567],1300.0
[5044.30204368],1600.0
[4340.88471334],922.0
[3546.09287904],2000.0
[3539.29889204],957.0
[3022.77764125],5500.0
[2907.37626662],1700.0
[2944.9150851],13700.0
[3525.43960436],1300.0
[2890.70430432],496.0
[2884.96431539],1300.0
[2922.12006112],731.9999999999995
[3089.18280305],2100.0
[4100.82633808],1100.0
[3641.7602804],800.0
[3006.87291812],2800.0
[2941.61229886],912.0
[3289.70327335],1400.0
[4003.9015963],404.0
[3800.08907805],1500.0
[3175.93141616],924.0
[3181.24458736],1800.0
[2903.58503395],528.0
[2895.14068279],1600.0
[2859.24737122],1100.0
[3750.3528857],4600.0
[2893.20936214],617.9999999999995
[5114.67132605],2900.0
[4427.85655919],1600.0
[3487.99399828],1600.0
[4051.32170186],856.0
[3319.45094663],2900.0
[2935.84802795],5700.0
[3495.08299601],1100.0
[2913.80584498],888.0
[2935.32713851],939.0
[3049.78406089],628.0
[3036.71276284],8600.0
[2906.54307297],1600.0
[2909.95308594],964.0
[3059.22370799],8400.0
[4261.81010373],1500.0
[4013.49663633],1900.0
[2910.71050137],1100.0
[2899.19252681],1400.0
[2943.67313686],2000.0
[2931.20059767],1400.0
[3625.96767056],1900.0
[8708.48715497],1100.0
[3295.1902043],5100.0
[4670.65333321],1700.0
[3296.91356868],1100.0
[2950.58396185],18100.0
[3488.41239496],2300.0
[2919.82109508],602.0
[2944.91665255],5000.0
[2881.72033185],844.0
[2887.80562404],6800.0
[2860.0417856],996.0
[3834.2828548],894.0
[4078.51518985],975.0
[3181.80723966],2400.0
[3908.22724868],1300.0
[2876.68240432],2700.0
[2920.03864295],1100.0
[3226.95100399],804.0
[3025.47034336],1100.0
[2919.62087063],566.0
[3117.22711538],210300.00000000003
[2907.47081324],4800.0
[2922.70459479],1500.0
[2921.83396857],246.0
[2939.35109768],10600.0
[2886.26055451],634.0
[3645.97723062],1500.0
[2950.58396185],1600.0
[2888.10327428],1200.0
[3395.00044286],1100.0
[3260.06003023],2600.0
[2948.80895898],8600.0
[3365.75943747],3300.0
[2924.24949667],1300.0
[3194.56894217],1400.0
[3322.21227812],5700.0
[2886.37454939],4400.0
[2914.41785003],2500.0
[2907.98052595],984.0
[2884.87053025],1800.0
[2890.15736323],3100.0
[3819.02203947],1500.0
[2894.51421167],9400.0
[2929.10055633],9800.0
[3171.05880832],1000.0
[3524.50642208],994.0
[2916.08206269],995.0
[2921.83404345],3800.0
[2950.58396185],1200.0
[3444.41818585],2100.0
[2926.37956338],1100.0
[2886.19697509],11100.0
[3033.08766988],3400.0
[3152.85916946],2600.0
[3597.97395911],1000.0
[4596.92576699],20800.0
[2874.41607313],885.0
[3223.84860886],933.0
[2915.16588864],1700.0
[2929.24055923],2400.0
[2947.43536342],1300.0
[2927.53157052],614.0
[3316.10907781],2200.0
[3607.56566125],1500.0
[2946.05812922],1300.0
[3033.27471626],1300.0
[2950.58396185],4800.0
[2916.28777171],734.9999999999995
[2936.1896919],863.0
[2891.01240467],1200.0
[2937.44435025],940.0
[2887.90949755],2400.0
[4611.51383596],8800.0
[3955.43769049],2700.0
[3852.90765447],1800.0
[5657.77053639],579.0
[2936.30094038],846.0
[3093.83733092],1300.0
[2980.48360187],2200.0
[3328.07326059],750.0000000000005
[2923.06131477],8700.0
[4049.95586601],6600.0
[5808.75953927],1000.0
[2901.09046002],788.0
[2893.11661095],1600.0
[3489.0376561],1200.0
[2900.20098516],969.0
[2940.12004962],373.0
[3012.22907715],1700.0
[2893.17248483],909.0
[4997.62163894],18300.0
[2934.39173774],983.0
[4542.24162416],16800.0
[2925.93011304],716.0
[3401.3898035],1100.0
[5376.06514796],824.0
[2950.58396185],824.0
[3214.76398619],1100.0
[3009.47220451],1300.0
[2865.70514389],1400.0
[3868.89633366],2900.0
[3534.15930899],2900.0
[3621.31027221],2200.0
[2936.26648203],826.0
[3114.45648775],4400.0
[4631.60932083],2000.0
[2883.55071394],1200.0
[2867.26802012],3700.0
[2946.95871432],2600.0
[3544.41788756],1900.0
[2881.8057844],824.0
[3570.99830374],1500.0
[2986.25113673],1600.0
[3895.64730532],946.0
[3625.38763612],2500.0
[2947.92248893],953.0
[3264.09690041],840.0
[2925.18151279],2200.0
[2879.72532388],557.0
[2930.11288331],709.0
[2928.03795382],1800.0
[2865.53589131],1000.0
[4439.99267287],1600.0
[2904.04509865],980.0
[4134.65893342],13000.0
[2955.64500064],4700.0
[3369.30149268],1400.0
[3090.83202363],1600.0
[2946.74012849],798.0
[2914.23877678],1000.0
[2884.64153437],912.0
[2918.12582772],979.0
[2950.58396185],753.0
[3605.1774352],1400.0
[3135.21362908],1400.0
[4827.94371028],2000.0
[2912.920673],1200.0
[3501.77726103],6100.0
[4812.82759335],1500.0
[3236.49922912],2300.0
[2904.82588564],1900.0
[2939.86108923],858.0
[2939.38863718],1300.0
[2898.3611134],1300.0
[3551.34549705],3400.0
[2910.98996678],830.0
[8489.36913761],1200.0
[2907.59549136],2100.0
[2942.45018157],640.0
[2904.12716059],18400.0
[2946.29110091],1100.0
[4228.27043597],758.0
[3085.33427164],1000.0
[2898.21073984],2000.0
[2913.95289296],2900.0
[4083.65358569],402.00000000000045
[2928.09170094],3200.0
[2897.32697171],1800.0
[2942.42578041],1700.0
[2906.25076225],996.0
[2891.83977307],2100.0
[2924.59951823],2400.0
[2965.7153147],1900.0
[2878.25238929],2400.0
[3012.17416095],1600.0
[3252.51837737],6300.0
[4033.78062619],2000.0
[2885.26947421],2600.0
[2948.63161834],1100.0
[7288.59887484],7800.0
[2926.72600036],1400.0
[2880.63001972],604.0
[3261.01578573],4600.0
[2961.72387456],2100.0
[2972.64258193],2300.0
[3682.95788342],2500.0
[3200.93631241],869.0
[2893.8355925],1200.0
[2957.46489417],2000.0
[2918.42704807],788.0
[4269.41856748],1200.0
[2914.65429156],958.0
[4915.3624505],3900.0
[3009.69872582],691.0
[2891.47962931],612.0
[2950.58396185],849.0
[2912.30412467],1100.0
[2902.35201042],2700.0
[3995.44565196],4100.0
[2950.58396185],4200.0
[3614.31102514],1000.0
[2973.19186895],11400.0
[3003.78630692],3300.0
[3000.36616535],2800.0
[4098.87884314],1800.0
[2921.38365378],16700.0
[2944.64955628],3400.0
[2905.93585026],863.0
[3032.35474486],412.0
[2876.17473807],2100.0
[2950.58396185],21500.0
[2888.56656489],636.0000000000005
[2893.69986201],990.0
[2933.30432534],975.0
[4756.56339385],12600.0
[2906.79234741],33000.0
[3624.36054743],4900.0
[2913.35622293],2500.0
[2974.75578656],742.0
[2975.0155091],852.0
[2901.70060843],1100.0
[2950.58396185],820.0
[2889.73398778],1300.0
[2919.72995835],1600.0
[2908.09701821],1300.0
[3500.21342154],8700.0
[4755.88152536],1000.0
[3540.7140566],2000.0
[4053.95549023],6600.0
[2875.2069692],1200.0
[3540.5258795],2800.0
[4035.4248423],912.0
[4558.68317732],1200.0
[3637.34916039],1000.0
[5281.42603544],758.0
[3232.68853451],1100.0
[3016.26842773],1700.0
[2895.42442879],1100.0
[2950.58396185],704.0000000000005
[5166.09473993],1600.0
[3126.31012302],1000.0
[2916.40546685],4300.0
[2950.58396185],959.0
[2922.28531092],6500.0
[2949.73242444],990.0
[2956.54135132],400.0
[2929.05449034],2100.0
[2900.70817937],527.0
[2894.73752494],1300.0
[3063.00040834],2500.0
[2928.12716079],1000.0
[3987.28739187],984.0
[3078.68282381],1400.0
[2947.1400394],1800.0
[2900.57855929],2900.0
[2899.91646768],1100.0
[17045.0942184],824.0
[3150.16328723],1800.0
[2918.53646043],649.0
[2895.12398918],2900.0
[3160.75817181],1700.0
[3401.05410527],3600.0
[4264.48990478],2600.0
[4594.66083043],1400.0
[3235.8585892],1200.0
[2907.88142696],1100.0
[2938.72121851],1400.0
[4282.82614032],1500.0
[4089.71488104],5500.0
[3722.11738395],15000.0
[2890.85971583],1300.0
[2936.63329728],2100.0
[2924.10080871],1000.0
[7676.5116183],610.0
[2945.19490375],862.0
[2941.55153076],746.0
[3030.42619662],757.0
[4283.34756676],1500.0
[2931.0191351],1500.0
[2947.50887371],1300.0
[3529.92801675],667.0000000000005
[3095.79989134],4900.0
[2950.58396185],1100.0
[3112.3987309],797.0
[2926.63154141],5100.0
[2893.06493635],1400.0
[3088.68827802],916.0
[2901.17954209],889.0
[6876.73183231],1400.0
[2937.37086071],393.00000000000045
[2967.9261892],945.0
[3684.91116221],647.0
[3172.84944941],2300.0
[5135.38292458],875.0
[5847.64519274],1000.0
[4974.3717169],1100.0
[3752.01873905],7800.0
[2919.87351608],742.0
[3069.93526756],1500.0
[4330.21215157],2400.0
[2968.35632503],1300.0
[3145.22151594],13599.999999999998
[2982.1259976],3000.0
[2984.08131207],6400.0
[3050.16065961],2000.0
[2873.84452245],731.9999999999995
[5415.63209631],95300.0
[2906.14935667],2400.0
[3035.9040785],646.0
[2997.13483661],988.0
[2924.67422595],2600.0
[2964.8570741],552.0
[4308.74711237],14700.0
[4611.37044803],1300.0
[2959.60751708],6100.0
[3245.75553344],18000.0
[2907.46020971],1000.0
[2941.04478579],1800.0
[2919.56891513],2700.0
[2956.48926456],493.0
[2889.98319879],1500.0
[2928.49988598],864.0
[2939.50821539],958.0
[3649.25940961],3200.0
[3074.33344964],6700.0
[3501.27508802],986.0
[5425.5535315],3600.0
[2900.95265555],1200.0
[2963.99598242],1200.0
[2942.30514383],876.0
[2909.98947014],1400.0
[3461.02415166],17500.0
[2945.68572248],1300.0
[3005.05205478],571.0
[3100.88781639],798.0
[2918.68229382],791.0
[5193.24070412],5700.0
[3427.46350739],1600.0
[4640.6845561],1500.0
[3229.7310925],3500.0
[3131.430257],1200.0
[2922.4458259],681.0
[3651.4958361],1300.0
[3272.26513786],1500.0
[3348.49844108],3400.0
[2941.63582296],2800.0
[3137.95655706],754.0
[3392.0852294],843.0
[2936.1558889],2700.0
[2888.3439319],983.0
[3874.67786364],2000.0
[3388.94368313],1500.0
[3890.83000456],834.0
