Classified,Real
[[2272.44638808]],2877.9999999999995
[[2948.04170779]],2877.9999999999995
[[4720.66434608]],2879.0
[[2680.77479073]],2879.0
[[2905.02732186]],2879.0
[[3420.59106293]],2879.0
[[3218.08461765]],2879.0
[[2675.11277195]],2879.9999999999995
[[3034.43512813]],2879.9999999999995
[[3483.31471826]],2881.0
[[2436.19370006]],2881.9999999999995
[[2656.26681181]],2881.9999999999995
[[2924.24194183]],2883.0
[[2782.8451317]],2883.0
[[2967.51506497]],2885.0
[[2923.14091659]],2885.0
[[3523.60258891]],2885.0
[[2486.13119033]],2886.0
[[2844.29936945]],2889.0
[[2863.77788163]],2889.0
[[3052.54538415]],2889.0
[[1975.81349923]],2889.0
[[2587.36264052]],2889.0
[[3092.35814122]],2889.0
[[2796.82627478]],2889.0
[[3324.25778897]],2890.0
[[2797.30736552]],2890.0
[[3245.62872847]],2890.0
[[2786.43683986]],2891.0
[[2662.67073151]],2891.0
[[2915.29677357]],2891.0
[[3265.8386088]],2892.0
[[2682.32586283]],2893.0
[[2988.82344343]],2893.0
[[3350.3887289]],2893.0
[[2506.38208589]],2893.0
[[2410.12227802]],2893.0
[[3070.11016353]],2893.0
[[2841.96551708]],2894.0
[[2622.03009186]],2894.0
[[2727.06432135]],2894.0
[[2356.25068964]],2895.0
[[2625.94118029]],2896.0
[[2720.52334246]],2896.0
[[2509.98232406]],2896.0
[[2809.83729546]],2896.0
[[3281.30664068]],2896.0
[[3139.69778641]],2897.0
[[2766.69026084]],2897.0
[[2589.06276233]],2897.0
[[2970.57620025]],2897.0
[[3283.1213263]],2897.0
[[3564.06083206]],2898.0
[[3198.42871527]],2898.0
[[2703.63515655]],2898.0
[[2703.63515655]],2898.0
[[2703.63515655]],2898.0
[[2703.63515655]],2898.0
[[3638.96140771]],2900.0
[[2823.38752311]],2901.0
[[3205.61060726]],2902.0
[[2475.93611129]],2902.0
[[3247.48088428]],2903.0
[[3005.04019249]],2903.0
[[2739.85860017]],2903.0
[[2821.51629919]],2903.0
[[2946.40073344]],2904.0
[[3124.79359337]],2904.0
[[3032.78411322]],2904.0
[[2940.42261141]],2905.0
[[2277.2832583]],2905.0
[[3391.08679234]],2905.0
[[3043.97459144]],2905.0
[[3046.03150867]],2905.0
[[2739.61406186]],2905.0
[[2960.88248414]],2906.0
[[2667.09769232]],2906.0
[[2881.63361709]],2907.0
[[3456.99583908]],2907.0
[[560.00362135]],557.0
[[682.45079948]],558.0
[[578.3987837]],558.0
[[638.5527617]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[560.00362135]],558.0
[[2712.12356394]],2908.0
[[2558.74129037]],2908.0
[[2597.59174718]],2909.0
[[3429.60480116]],2911.0
[[2900.13648926]],2911.0
[[3047.82625231]],2912.0
[[2368.31076857]],2912.0
[[3100.74846287]],2912.0
[[2950.83633791]],2912.0
[[2950.95555117]],2913.0
[[2675.2150867]],2913.0
[[2665.31606712]],2913.0
[[2780.10814533]],2913.0
[[2558.78207248]],2913.0
[[2465.43635444]],2913.0
[[2925.62533804]],2913.0
[[2961.32119336]],2914.0
[[2670.98084866]],2914.0
[[2507.82548737]],2915.0
[[2764.31790464]],2915.0
[[2630.82447069]],2916.0
[[3260.55402733]],2917.0
[[3169.9127969]],2917.0
[[2785.44161438]],2917.0
[[3411.49346289]],2918.0
[[2287.02989955]],2918.0
[[3264.57269415]],2918.0
[[2828.31598579]],2919.0
[[2604.94576996]],2919.0
[[3355.86985382]],2919.0
[[2731.30695644]],2919.0
[[2862.18836901]],2920.0
[[2919.7273444]],2921.0
[[2765.6684539]],2921.0
[[2797.57832871]],2921.0
[[2617.92200154]],2921.0
[[2960.12202246]],2921.0
[[2773.49258702]],2922.0
[[2771.52002106]],2922.0
[[2960.96649655]],2923.0
[[2759.54538166]],2923.0
[[2772.03381238]],2923.0
[[3191.60719041]],2923.0
[[3449.43390508]],2923.0
[[2875.57193465]],2923.0
[[2847.67720181]],2925.0
[[2827.6044537]],2925.0
[[3404.47991562]],2925.0
[[2960.34862349]],2927.0000000000005
[[2529.10902077]],2927.0000000000005
[[2585.84175223]],2928.0
[[2838.89530912]],2928.0
[[2697.64979169]],2929.0000000000005
[[3197.68311651]],2929.0000000000005
[[2417.70346678]],2929.0000000000005
[[2575.56105472]],2929.0000000000005
[[3292.42371527]],2930.0
[[2675.80406424]],2930.0
[[2817.48319994]],2930.0
[[2755.11892892]],2930.0
[[3248.13680411]],2930.0
[[3143.8804188]],2930.0
[[3846.11635707]],2930.0
[[2740.2894791]],2931.0000000000005
[[3601.84380446]],2932.0
[[3448.4957887]],2932.0
[[3056.36623934]],2933.0000000000005
[[2627.46341506]],2934.0
[[2963.81261986]],2934.9999999999995
[[3114.89910617]],2934.9999999999995
[[2643.51263682]],2936.0
[[2819.03744727]],2936.0
[[2861.0415486]],2936.9999999999995
[[3314.83092513]],2938.0
[[3111.83109741]],2938.0
[[2768.97380602]],2938.9999999999995
[[2767.56086233]],2938.9999999999995
[[2957.25512089]],2938.9999999999995
[[2802.10171472]],2938.9999999999995
[[2860.16493544]],2938.9999999999995
[[4288.28568825]],2940.0
[[3183.9987936]],2940.0
[[3493.47680042]],2940.0
[[3261.19820448]],2940.0
[[3314.3068869]],2940.0
[[2730.65142955]],2941.0
[[2859.20215852]],2941.0
[[2852.95043247]],2942.0
[[3230.18036105]],2942.0
[[2734.04482042]],2942.0
[[2905.60031259]],2942.0
[[3060.36601853]],2943.0
[[2826.14368584]],2943.0
[[3075.29411843]],2944.0
[[3280.15352116]],2945.0
[[3105.38079615]],2945.0
[[3226.73834945]],2946.0
[[3325.44720049]],2946.0
[[2367.98216861]],2946.0
[[3244.7452199]],2946.0
[[3873.10591899]],2947.0
[[3113.03649119]],2947.0
[[3320.11388187]],2947.0
[[2592.48042178]],2947.0
[[2960.48605573]],2947.0
[[2948.53220172]],2947.0
[[2837.98478693]],2947.0
[[3037.70462518]],2948.0
[[2505.34995278]],2948.0
[[2867.40453281]],2948.0
[[3812.14781498]],2948.0
[[2896.63332648]],2949.0
[[3304.36258179]],2949.0
[[2623.73417457]],2949.0
[[2982.57745898]],2950.0
[[2764.33098697]],2950.0
[[2997.39889891]],2950.0
[[3601.18405386]],2951.0
[[2685.78129765]],2951.0
[[2501.46814779]],2951.0
[[2600.66074202]],2952.0
[[3044.83362501]],2952.0
[[2539.04872506]],2952.0
[[2532.2840713]],2952.0
[[2794.70579449]],2952.0
[[3965.57008556]],2952.0
[[3064.138764]],2952.0
[[3059.76981192]],2953.0
[[3283.39981051]],2953.0
[[2933.12679167]],2954.0
[[2744.04985544]],2954.0
[[3175.56748346]],2954.0
[[3690.84634968]],2954.0
[[2691.07984729]],2956.0
[[2873.38515685]],2956.0
[[2939.70855169]],2956.0
[[3493.25724817]],2956.0
[[2844.42125691]],2956.0
[[2797.44873459]],2956.0
[[3538.59729177]],2958.0
[[2874.16768927]],2958.0
[[2562.23855946]],2958.0
[[3370.03080749]],2959.0
[[2811.43523717]],2959.0
[[2599.77381677]],2959.0
[[2957.26752581]],2960.0
[[3104.69665255]],2960.0
[[2546.3362945]],2960.0
[[3282.31364417]],2960.0
[[3188.72044701]],2960.0
[[3082.32929478]],2961.0
[[3084.52754869]],2961.0
[[2796.73484454]],2961.0
[[2687.8010472]],2961.0
[[2982.04559808]],2961.0
[[3642.08045328]],2962.0
[[3562.7767593]],2963.0
[[2899.97128494]],2964.0
[[3169.11611959]],2964.0
[[3362.99823911]],2964.0
[[2827.96311573]],2964.0
[[3269.06697416]],2964.0
[[3059.71609362]],2964.0
[[5284.29568919]],2964.0
[[3259.28539839]],2964.0
[[2362.9586675]],2965.0
[[2399.58525335]],2965.0
[[2407.71804053]],2965.0
[[2235.78188387]],2965.0
[[2231.69016544]],2965.0
[[3231.33399839]],2966.0
[[2943.02068376]],2966.0
[[2839.06449282]],2966.0
[[3077.82148633]],2967.0
[[2784.65346946]],2967.0
[[2789.64076638]],2967.0
[[606.14986822]],558.0
[[560.00362135]],558.0
[[560.00362135]],559.0
[[625.02372124]],559.0
[[628.7614834]],559.0
[[621.1828539]],559.0
[[671.46738316]],559.0
[[560.00362135]],560.0
[[581.81129539]],560.0
[[577.87994786]],561.0
[[2974.48263189]],2968.0
[[2905.36356885]],2968.0
[[3201.70061262]],2968.0
[[3299.88351148]],2969.0
[[2055.26068873]],2970.0
[[2883.67762944]],2970.0
[[3425.41042454]],2970.0
[[2782.68864557]],2970.0
[[3521.85902585]],2971.0
[[3243.0209057]],2972.0
[[2594.07901223]],2972.0
[[2641.57014295]],2973.0
[[2846.58968604]],2973.0
[[3246.70100127]],2973.0
[[3043.69222846]],2973.0
[[3309.44888276]],2974.0
[[3138.39682907]],2974.0
[[3714.92019339]],2974.0
[[2468.74221107]],2974.0
[[2946.57804234]],2975.0
[[3156.20866254]],2975.0
[[3055.98529339]],2975.0
[[3271.81246153]],2975.0
[[2871.62087118]],2975.0
[[2912.09527065]],2976.0
[[2761.9461259]],2976.0
[[2931.68036119]],2976.0
[[3447.97901133]],2977.0
[[2527.72135284]],2977.0
[[2636.61876662]],2978.0
[[3244.36647985]],2979.0
[[2800.87035156]],2980.0
[[2402.88706217]],2980.0
[[2844.8205403]],2981.0
[[2440.42883661]],2981.0
[[2931.60037675]],2981.0
[[3707.62314432]],2982.0
[[3086.91618262]],2982.0
[[3043.53609226]],2982.0
[[2652.2768366]],2982.0
[[2849.0458641]],2982.0
[[3342.46308051]],2984.0000000000005
[[3140.46801044]],2984.0000000000005
[[3364.03210808]],2984.0000000000005
[[3263.99895474]],2985.0
[[2737.06243669]],2986.0000000000005
[[3697.29720363]],2988.0000000000005
[[2830.05930994]],2989.0
[[3439.78292486]],2990.0000000000005
[[2615.75985046]],2990.0000000000005
[[2827.43909417]],2991.9999999999995
[[3122.34196035]],2993.0
[[2776.64835629]],2993.0
[[3155.53225911]],2993.0
[[3670.55981601]],2993.0
[[2691.27500426]],2993.9999999999995
[[2919.73059101]],2993.9999999999995
[[3056.02796963]],2993.9999999999995
[[2911.11068819]],2993.9999999999995
[[2802.83359057]],2995.0
[[3693.05319023]],2995.9999999999995
[[3379.13632975]],2995.9999999999995
[[2397.40987513]],2997.0
[[2687.59790989]],2998.0
[[4574.9596745]],2998.0
[[2825.61871653]],2999.0
[[2356.52770158]],2999.0
[[2377.08180058]],2999.0
[[2946.14298242]],2999.0
[[3757.29797702]],2999.0
[[3398.93045258]],2999.0
[[3153.11518279]],3000.0
[[2785.8638549]],3001.0
[[2767.28439791]],3001.0
[[3297.76202124]],3001.0
[[3359.3531704]],3001.0
[[2716.21981591]],3001.0
[[3454.16180279]],3002.0
[[2522.62214295]],3002.0
[[2730.0704131]],3002.0
[[3389.97254482]],3002.0
[[2933.20516259]],3002.0
[[3134.33722149]],3002.0
[[4189.58530688]],3003.0
[[2912.2987154]],3004.0
[[2488.59698012]],3004.0
[[2556.28345702]],3005.0
[[3304.04122599]],3006.0
[[3215.03064357]],3006.0
[[2655.38287273]],3007.0
[[2265.8941708]],3007.0
[[2271.87693834]],3007.0
[[2314.5735119]],3007.0
[[3280.29087611]],3007.0
[[3713.23990503]],3007.0
[[2738.66443369]],3008.0
[[2599.21948139]],3008.0
[[3270.60795734]],3009.0
[[3259.13083499]],3009.0
[[3260.06317952]],3010.0
[[3146.02931725]],3010.0
[[3493.90855811]],3011.0
[[2995.34976376]],3011.0
[[3131.81011265]],3011.0
[[2875.74515791]],3011.0
[[2645.92822313]],3011.0
[[2582.23583081]],3011.0
[[2608.37536638]],3011.0
[[2368.96157318]],3011.0
[[3383.70801553]],3011.0
[[2765.14899266]],3012.0
[[2946.73946064]],3013.0
[[3035.61273238]],3013.0
[[3111.56595936]],3013.0
[[3046.57201161]],3013.0
[[3879.84367639]],3013.0
[[3264.82993305]],3014.0
[[3313.37210655]],3014.0
[[3021.57408605]],3014.0
[[2923.99444063]],3015.0
[[3101.81689454]],3016.0
[[3146.8001681]],3016.0
[[3285.76247839]],3016.0
[[3917.99648698]],3016.0
[[3105.12067764]],3016.0
[[2532.90216848]],3017.0
[[2817.6106187]],3017.0
[[4029.69633772]],3017.0
[[2017.13585296]],3017.0
[[4130.49654696]],3017.0
[[3969.52669962]],3018.0
[[3630.31812456]],3018.0
[[3374.24290216]],3018.0
[[3614.58469992]],3018.0
[[2444.67298232]],3018.0
