K,Error
150,0.24529895027804222
151,0.2443798291201907
152,0.24356316541398249
153,0.24279405679235325
154,0.24188113849293538
155,0.24101917905001763
156,0.24036264126687074
157,0.23976148130057015
158,0.23872757274677137
159,0.23808136203024874
160,0.23720494059242014
161,0.23646757390992315
162,0.23586084874037422
163,0.23528087023594038
164,0.23445151638352418
165,0.23412199873901113
166,0.23402420371771548
167,0.233544779920629
168,0.23216276881963405
169,0.23143479506073306
170,0.23094956877947206
171,0.2305257739628836
172,0.23005974047687033
173,0.22935327231361255
174,0.22884852386537913
175,0.22860917851609253
176,0.22798908323829967
177,0.22731164411074728
178,0.227018063875894
179,0.22678950474759724
180,0.22595395181555405
181,0.2254735638553039
182,0.22552050981383265
183,0.2244168758100398
184,0.22382796667412616
185,0.22334401475193452
186,0.22281937519989223
187,0.2222992718027303
188,0.2222935968923657
189,0.22145737327850373
190,0.2210701343180862
191,0.2206035124055825
192,0.22020458911735408
193,0.21965566868487416
194,0.2194831081249133
195,0.21872936115592292
196,0.21850837506219756
197,0.218411207421898
198,0.21763681363308895
199,0.21742443157185964
200,0.21694529789732758
201,0.21632769840350494
202,0.21646032707440244
203,0.2168882851352206
204,0.21712985213179997
205,0.21603228054151477
206,0.21487196008924986
207,0.2140238021817804
208,0.21379166742125413
209,0.21354098508371372
210,0.21303939257440233
211,0.21291358342270772
212,0.2129416781118805
213,0.2128002716753671
214,0.21239891754288415
215,0.21200521030282554
216,0.2125194775715445
217,0.21222653831668864
218,0.210492302645591
219,0.21021207627844554
220,0.20992954224892463
221,0.2097032310332975
222,0.20940027064838818
223,0.20917119262432723
224,0.20888554518191801
225,0.20855817300373777
226,0.20939066837569248
227,0.20839052607028483
228,0.2076861136515814
229,0.20751746277664593
230,0.20722446318830845
231,0.20701462591675812
232,0.20681657060675684
233,0.20624938640280732
234,0.20594366161688996
235,0.20561377860992697
236,0.20526964120638097
237,0.20506492880882377
238,0.2050733443286841
239,0.20473066339364546
240,0.2046964191966524
241,0.20420508211549832
242,0.20406261145283594
243,0.20372751007123213
244,0.20357739616051115
245,0.20336382122814634
246,0.20380897185782348
247,0.20301351986850105
248,0.20249717509416923
249,0.20282503541896874
250,0.20281952529796823
251,0.20174990861046074
252,0.20164900187177984
253,0.2015721048349741
254,0.20149359621056698
255,0.20139361866512648
256,0.20128313777300894
257,0.2012230867126107
258,0.2011362887352994
259,0.2010420071028147
260,0.20098391928316647
261,0.20092771184765656
262,0.20081708325102798
263,0.20077647695208797
264,0.20078585088135342
265,0.2007217879185583
266,0.20064706790390568
267,0.20051722710734568
268,0.20034300488713525
269,0.20031315362240354
270,0.20025336848186037
271,0.20022230646409447
272,0.20013001228903626
273,0.20009929707889507
274,0.20006009887173853
275,0.19999060310676794
276,0.1999165288089633
277,0.19993638257034702
278,0.19990853779470258
279,0.1998233832048145
280,0.19974863210222032
281,0.19970892731487963
282,0.19964876818541435
283,0.19964567696830848
284,0.19936834700499725
285,0.19928134227877797
286,0.1992429029719327
287,0.199187618549422
288,0.19912661370914486
289,0.19897734142934162
290,0.19886711793782694
291,0.1987758101325331
292,0.19871115933829653
293,0.1986595499398115
294,0.19866192413181938
295,0.19855860895201907
296,0.19842569727834983
297,0.19833620903812346
298,0.1982470344210846
299,0.19821178912492837
300,0.19818057848797227
301,0.19809244208003904
302,0.198005202792536
303,0.19789846899464705
304,0.1977107579319115
305,0.19785055670194718
306,0.19783977230796407
307,0.1978042586607262
308,0.19744699588222966
309,0.19726548416405124
310,0.19716732657164637
311,0.19707677991473405
312,0.19700585906711865
313,0.1969799857379603
314,0.196885948847977
315,0.19681298508496614
316,0.19671790611521786
317,0.19662508958727967
318,0.19660551270955445
319,0.19674939770941854
320,0.1968506262298045
321,0.19668312438872138
322,0.19648202430191208
323,0.19627070275128355
324,0.19612005413266242
325,0.19600670992736136
326,0.19597596220954958
327,0.19603766800294462
328,0.19603044444935075
329,0.19605870555722127
330,0.19593648313458134
331,0.19600874475955596
332,0.1962259982490325
333,0.1959462202760593
334,0.19580721536763573
335,0.19590456703185744
336,0.19567035683804845
337,0.19535104797389982
338,0.19516308110605293
339,0.19494060330867613
340,0.19477564163320585
341,0.19475809471602917
342,0.19491508325303464
343,0.19470133226361208
344,0.1943801402141517
345,0.19394029818924013
346,0.19387189997079984
347,0.19392389234556165
348,0.19371427698504393
349,0.19365529746906107
350,0.19351838694935322
351,0.19334334093825953
352,0.19316553826504565
353,0.1931564614245346
354,0.1931758681244679
355,0.19319959393881764
356,0.19288195448224074
357,0.1926367827528871
358,0.19263668326703154
359,0.19269893411642483
360,0.19263671417050734
361,0.19253364063910244
362,0.19254660208435853
363,0.19280809709149446
364,0.19260205994999208
365,0.19237845090271716
366,0.1921238304113899
367,0.19182743464294646
368,0.19189644698406025
369,0.19153331144130584
370,0.1915146785725652
371,0.19188929321909035
372,0.19163515746050067
373,0.19132686413781197
374,0.190943457081764
375,0.1908865001405427
376,0.19079930662890754
377,0.1908369764039914
378,0.19074483367519163
379,0.1906381856355493
380,0.19085960136521254
381,0.19084903133473358
382,0.1902571597595055
383,0.19012747325123855
384,0.19006845402695463
385,0.18991001339176478
386,0.18987100564592332
387,0.18958783524858272
388,0.18956805807753943
389,0.18971522244724007
390,0.18950783409316052
391,0.18920996983326735
392,0.18905894812893437
393,0.18890587043893844
394,0.1887965060958532
395,0.18868859759833476
396,0.18858139908189384
397,0.18844236267578254
398,0.18828494380540886
399,0.18829075007539042
400,0.18823026513674676
401,0.18793995770641597
402,0.1877136328964323
403,0.1876836316407765
404,0.18761239346491768
405,0.1877156545584899
406,0.18743722381589759
407,0.18728733876199904
408,0.18715901308302407
409,0.18698449836617007
410,0.18675748952555038
411,0.18666732627119492
412,0.1865742999542366
413,0.1867202115930836
414,0.18640823377511667
415,0.1862781600644704
416,0.18626578717013131
417,0.18629562069806294
418,0.18637265289154353
419,0.18634752725017542
420,0.18703605733757514
421,0.18690604072903794
422,0.18627518704112891
423,0.18637393046235423
424,0.18572290097305572
425,0.18505496158834261
426,0.18488001121654477
427,0.1847069567971527
428,0.1846052830153822
429,0.18450515177291224
430,0.18422509420215447
431,0.18401091766575123
432,0.18383820048297958
433,0.18400862623317196
434,0.18395731307660212
435,0.18355410480964585
436,0.1833151917905647
437,0.18315251179974693
438,0.18316559685983816
439,0.18318383547155145
440,0.1831545489108391
441,0.18306041113834373
442,0.183160591715719
443,0.1833445748956918
444,0.18383346979669205
445,0.18292272445667826
446,0.18198978381019917
447,0.18198534556192061
448,0.18173948044281393
449,0.18151910172468846
450,0.18138114039141826
451,0.18155998518625213
452,0.18187031002163978
453,0.18157598195205607
454,0.18126455717715287
455,0.18068732042125885
456,0.18058269758133647
457,0.1806479191024918
458,0.18032575662332795
459,0.1802347535126299
460,0.1800313716656047
461,0.1800184526908645
462,0.17995085506153047
463,0.17973121557708258
464,0.18032569764784667
465,0.17964849475051328
466,0.17936725172165977
467,0.1791982409644428
468,0.17925861146006686
469,0.17893703209564604
470,0.17895652291514896
471,0.17890243012758855
472,0.17903890371078635
473,0.1786225640401823
474,0.17852406851219507
475,0.17813169372064952
476,0.17813336060001106
477,0.17795371142986144
478,0.1782509180319491
479,0.17817778564563963
480,0.17804064791768395
481,0.17779236308888663
482,0.1773618444139457
483,0.1774473044015475
484,0.17734261098701312
485,0.17731823452327222
486,0.17779980843082477
487,0.1774752008971825
488,0.17683989450177498
489,0.1762314485054813
490,0.17602352190917553
491,0.1760167404397036
492,0.17579708953982967
493,0.17562114451848687
494,0.17561690086137893
495,0.17569804805344044
496,0.17578768473977308
497,0.17618878842867924
498,0.1758543816989065
499,0.17505501159649403
500,0.17475146264455804
501,0.17536814401646872
502,0.1756759749806266
503,0.17478471647418972
504,0.17515675081665005
505,0.17498367686545677
506,0.17499038656804217
507,0.17383238135243387
508,0.17378046396643332
509,0.17377139136348693
510,0.17377931031986416
511,0.1738159860509417
512,0.17382096161017216
513,0.17381547786948615
514,0.17379410613194385
515,0.1737941435957473
516,0.1736769548571673
517,0.17359999835516993
518,0.17354017052595322
519,0.17352624705439051
520,0.17349114703106006
521,0.1734993485334355
522,0.17346072502013174
523,0.17343229531823842
524,0.17346914568146393
525,0.1734459163238961
526,0.17339983679343884
527,0.1733365709177611
528,0.17333086329691147
529,0.1732932966828502
530,0.1733015244067586
531,0.17326768454591226
532,0.17321546959552955
533,0.17325549095987774
534,0.1732250151653219
535,0.17326476223553997
536,0.1731912049645173
537,0.17312876346030043
538,0.1730863204747766
539,0.17301520757605707
540,0.1730190235066727
541,0.17305203817742523
542,0.17307378990448993
543,0.1731601614211166
544,0.17305327462905298
545,0.1729321293839333
546,0.17288597022029464
547,0.1728152069075812
548,0.17275894162273842
549,0.1727019988336138
550,0.17262696900551724
551,0.1726303354977712
552,0.17256346228124433
553,0.17260226624573669
554,0.1727063289331906
555,0.17284203167989143
556,0.17288024308547487
557,0.17260906006909296
558,0.17248505058368294
559,0.17242100684395872
560,0.1723957733517699
561,0.17250936847036077
562,0.17249539905396957
563,0.172400341521485
564,0.17217752427010655
565,0.17216034053005327
566,0.1721368033885398
567,0.17207948351456062
568,0.17213169558375854
569,0.17197897688174188
570,0.1718987655943098
571,0.1718514773750505
572,0.17182679060046827
573,0.17174301015002852
574,0.17169193649863423
575,0.17161043790027625
576,0.17159858703316697
577,0.17155830888430967
578,0.1714910353250057
579,0.17153756663864428
580,0.17160350460528098
581,0.17141893223346044
582,0.17139830926515798
583,0.17146204563874937
584,0.1714826111651682
585,0.17157487596251578
586,0.1713898147074136
587,0.1715754826795291
588,0.17150986632748308
589,0.17113248801681977
590,0.17103833968224108
591,0.17102967218993664
592,0.17106299672416514
593,0.17101653454935006
594,0.17094438458039188
595,0.17101695801180927
596,0.17098534167264057
597,0.17103564681206396
598,0.1709576054592732
599,0.1711680276452928
600,0.1712919295529943
601,0.17122374597719806
602,0.17092424837472395
603,0.1710755096664829
604,0.17093982676932715
605,0.1709956355262137
606,0.1707177469448084
607,0.1706270055721658
608,0.17047076121262777
609,0.17034652080232884
610,0.17026865594080673
611,0.17018181991270356
612,0.17012229047370875
613,0.1700843603168415
614,0.17005893980947845
615,0.17002913066826938
616,0.16984944636867086
617,0.16968289365437678
618,0.16959164158918325
619,0.1696383840872136
620,0.16962157620884505
621,0.16972873513096187
622,0.16979233467578556
623,0.16971898622468914
624,0.16952011232677394
625,0.1693698781685532
626,0.1693488770578633
627,0.16938740372022681
628,0.16946076653012787
629,0.16951931953204386
630,0.16940418002458238
631,0.1693394608501689
632,0.16928667245678503
633,0.16919715605261954
634,0.16917482298644668
635,0.16904620633754583
636,0.16896813997734172
637,0.16933709394309734
638,0.1693582524599978
639,0.1691119227709976
640,0.1687978587789419
641,0.16862938489046783
642,0.16863493691349216
643,0.16851731648627602
644,0.16841065615815126
645,0.16824472414400202
646,0.16839815953749732
647,0.1682684863638373
648,0.1680299240609966
649,0.16818021669328587
650,0.16792033651940233
651,0.1677753124139855
652,0.167973863168366
653,0.168080195990888
654,0.16818444006620648
655,0.16800797283750182
656,0.16756873896270946
657,0.16736944040535717
658,0.16737795695879024
659,0.16723342225035442
660,0.16734729272811022
661,0.1674216718549573
662,0.1674470226413856
663,0.16773893869432133
664,0.1678114281861971
665,0.16713727384583493
666,0.16692006783681057
667,0.16676764417021092
668,0.16670928988614075
669,0.16717297030552752
670,0.16743967608750981
671,0.16692413910114684
672,0.16653193514898543
673,0.1663470452679604
674,0.16623421373251235
675,0.16614133094549288
676,0.16616889498725196
677,0.16628729438680084
678,0.16690668277239046
679,0.16717754186421774
680,0.16676267628363495
681,0.16595061125560867
682,0.16580784831782586
683,0.1658039063700719
684,0.16580214581321015
685,0.1659051964031503
686,0.16618882372451405
687,0.16629936953175534
688,0.16580313257581072
689,0.16552625549719652
690,0.1654131854289219
691,0.16539746683912102
692,0.16551546191831717
693,0.1653642483074982
694,0.1653405094284807
695,0.16517051382588374
696,0.16509130984689022
697,0.16515710568750644
698,0.1648768566902158
699,0.16505450273951658
700,0.16548528295749876
701,0.16532405441859008
702,0.16508922808645318
703,0.16516115777458165
704,0.16440522005728933
705,0.16431288616384637
706,0.16429437551106504
707,0.1642770107424938
708,0.16417637464539878
709,0.1642466933292301
710,0.16402035635933299
711,0.16403626713109673
712,0.16408350587327442
713,0.16416755186511042
714,0.16422545198097746
715,0.1637666479114265
716,0.16360990353626167
717,0.16355882032497362
718,0.16353121189374792
719,0.16344171620355316
720,0.163389694757079
721,0.16328267818989164
722,0.16320036642675037
723,0.1631655417789288
724,0.1631761075760592
725,0.16311839706898412
726,0.1630822907757029
727,0.16298689566916677
728,0.16278918357664568
729,0.1628164903996953
730,0.1626342375277613
731,0.16251278112719011
732,0.1625083114307544
733,0.16235248875660566
734,0.16227686422507812
735,0.1623157397673102
736,0.16233969097582138
737,0.1623086383341749
738,0.16268790393124222
739,0.16283627187664723
740,0.16417507512538157
741,0.16534453913117564
742,0.16437321036633443
743,0.16261948168835547
744,0.16190155292914055
745,0.16169440240524335
746,0.16183023594684184
747,0.16172721065601087
748,0.1616411991792469
749,0.16160426601403524
750,0.16153442761816553
751,0.1614643416659132
752,0.16131248986573976
753,0.1614412779932242
754,0.161526290032152
755,0.16137928699212514
756,0.16148150565924732
757,0.1624024608851117
758,0.16222004609227528
759,0.16172814612911365
760,0.16160934749602507
761,0.16149857999636769
762,0.16141912204673484
763,0.16113611914289735
764,0.16151273774724773
765,0.16105893050325035
766,0.16098272475467562
767,0.1608461443891784
768,0.1607899686108979
769,0.16039699457391252
770,0.1603024163785618
771,0.16029554513758612
772,0.1602848597483399
773,0.1602744550283224
774,0.16027234709489974
775,0.16025852033029797
776,0.16024503995195402
777,0.1602387954011567
778,0.1602304955789213
779,0.1601962141215598
780,0.16018357618851173
781,0.16017946023321655
782,0.16017806543786958
783,0.16017195621428934
784,0.16014362757428457
785,0.16013799452538952
786,0.16012135554881496
787,0.16009961985730545
788,0.1600943304049536
789,0.16007907653871836
790,0.16004776631105128
791,0.1600171744454633
792,0.15998334685747126
793,0.15996874243628667
794,0.15994638749293996
795,0.15992362719692438
796,0.15989655587043777
797,0.1598732033787796
798,0.15985551021459954
799,0.1597942661623884
800,0.1597469489241359
801,0.15977447462017003
802,0.15981960078869661
803,0.15972587480838693
804,0.15966500161227226
805,0.15960273919808146
806,0.15961630531590723
807,0.15964865638115028
808,0.15966022474097413
809,0.1595392572943607
810,0.15952022379245342
811,0.1595326775322358
812,0.15952563635428044
813,0.15949741742067802
814,0.1594935622044834
815,0.159461956430609
816,0.1594425712724543
817,0.1594183453751704
818,0.15936805278629504
819,0.1593455926421721
820,0.15932928234897326
821,0.15931621421819542
822,0.15931585489086916
823,0.15930562076103466
824,0.15928915762355958
825,0.1592816858565065
826,0.1592860711535839
827,0.15931987768104852
828,0.1592804204605289
829,0.15924579766188665
830,0.15925585334000406
831,0.15927000558839827
832,0.1593059671898459
833,0.15911400014846575
834,0.15911278326814088
835,0.15912706648805267
836,0.15901438043182206
837,0.1590011596384308
838,0.1589955805586471
839,0.15899518187596162
840,0.15897782206442185
841,0.1590466137070754
842,0.159088175084882
843,0.15909779953866637
844,0.1590914070330011
845,0.15890380328996828
846,0.158882793799171
847,0.1588012601511459
848,0.1587783458038025
849,0.15872501315632082
850,0.15871126007306652
851,0.1586958293883615
852,0.1586823197895119
853,0.15874529651466185
854,0.1588645222222354
855,0.15885689201961756
856,0.15877718267017463
857,0.1589127849580389
858,0.1587536218552567
859,0.15869619967973522
860,0.1586544519140049
861,0.1585850305549342
862,0.158539062325051
863,0.1584758577430513
864,0.15850152171934764
865,0.15846553747731118
866,0.15849395042269931
867,0.15845718011960577
868,0.15838297687820604
869,0.15831648976144283
870,0.15829403540551393
871,0.15829610643557512
872,0.1583293941148711
873,0.15830615584662766
874,0.15824282652301855
875,0.15835970051152687
876,0.15844319675675828
877,0.15860114748092333
878,0.1585335011067041
879,0.15847939700630104
880,0.15840888221050517
881,0.15825867388800677
882,0.1582270927570221
883,0.15804177795668728
884,0.15793246806332464
885,0.15797013953774292
886,0.1582047629422812
887,0.15900521005144044
888,0.15901808861465064
889,0.15857621305803257
890,0.15834763096731344
891,0.15803541952344305
892,0.15790050830392813
893,0.1578777633425196
894,0.15783557556345054
895,0.15789300595922162
896,0.15780416866607827
897,0.15792098703852325
898,0.15773152700206056
899,0.15774533021154782
900,0.15794654866846816
901,0.15798333995494032
902,0.15762683131919789
903,0.15752801301140312
904,0.1575068449720714
905,0.1574805297039832
906,0.15754263760894496
907,0.15743593936289466
908,0.1572739062435656
909,0.15722365988719708
910,0.15721400531913687
911,0.15717549962406308
912,0.15725765172744835
913,0.15736254773688732
914,0.15726173328763865
915,0.15743126956733036
916,0.15766181981202634
917,0.15766354737217006
918,0.15738432891879575
919,0.15719284872896241
920,0.1570035970223182
921,0.15704560312461105
922,0.15689844711307877
923,0.15688289882837195
924,0.15682147054838833
925,0.15688774625815863
926,0.15694855220979995
927,0.15715361794948807
928,0.15751331703017085
929,0.15762036381614078
930,0.15724024232217257
931,0.15689821528049416
932,0.1568841059881929
933,0.15681767814423303
934,0.15669994786769886
935,0.15669532204778863
936,0.1569551799608727
937,0.15715158839410986
938,0.15704071044776266
939,0.15671097283565666
940,0.15642847442852134
941,0.15654043992549294
942,0.15662599935489271
943,0.1565095807886707
944,0.15636325814981716
945,0.15632331673902194
946,0.15633379103946102
947,0.1562541513843644
948,0.1562146193953399
949,0.15610337819230613
950,0.15605192113555
951,0.1562870157718705
952,0.15658571433413046
953,0.15630123057823841
954,0.15597179225810395
955,0.15598466880554643
956,0.15587157002275373
957,0.15586226600746209
958,0.15634099940538607
959,0.15689243724478308
960,0.15627157568797273
961,0.15590995888577291
962,0.15574795327225788
963,0.15578151694398218
964,0.15562404982113015
965,0.1556139657383018
966,0.15554791081876615
967,0.1555549690958998
968,0.155790609215485
969,0.15584731550028644
970,0.15563977934307746
971,0.15552843180817177
972,0.15549484003378108
973,0.1554979837995673
974,0.15590377191254545
975,0.15554118847783838
976,0.15536494260646597
977,0.1554170800843086
978,0.1554049587171216
979,0.15538106631758564
980,0.15525536081910812
981,0.1555231040490097
982,0.15569614398039622
983,0.15541395359718901
984,0.15521593537380635
985,0.15518921142296
986,0.1550683784303158
987,0.15500055687125164
988,0.15496747642067119
989,0.15495927672125004
990,0.15500115115996024
991,0.15498686318129842
992,0.154842826743592
993,0.15487644000714618
994,0.1553074960699475
995,0.154928909607904
996,0.15502237738367558
997,0.15493865559883585
998,0.15483078907866188
999,0.15462593844043512
1000,0.1548285629477098
1001,0.1546722451435474
1002,0.15488153431182866
1003,0.15482836428293692
1004,0.15488353482030265
1005,0.15472839916780223
1006,0.15453795149999097
1007,0.15453661879649397
1008,0.1549239876346348
1009,0.15462372007088743
1010,0.1542237496763654
1011,0.1541481768806693
1012,0.15412679366918017
1013,0.15410697362503
1014,0.15409874059264925
1015,0.15408878746064597
1016,0.15407859028612886
1017,0.15407770769358847
1018,0.1540880804192758
1019,0.15409176845030315
1020,0.15408589360862063
1021,0.15413944544251626
1022,0.15412345838758254
1023,0.15412470258066432
1024,0.15410999594985894
1025,0.15415307760397806
1026,0.15416785318200182
1027,0.15409896098199138
1028,0.15408815709809903
1029,0.15409059745529363
1030,0.1540911197457253
1031,0.15411923224946564
1032,0.15411825099006432
1033,0.15416874517486745
1034,0.15410005388668743
1035,0.15410958182855958
1036,0.15403247454029692
1037,0.1540566040752422
1038,0.1540760837623905
1039,0.15406877127375707
1040,0.15402370167948037
1041,0.15398970501146633
1042,0.15396289799845622
1043,0.1539892996225799
1044,0.1540250603437319
1045,0.1540170410982098
1046,0.15403521787723934
1047,0.1539765952277893
1048,0.15395615572992707
1049,0.15396939523896475
1050,0.15397811344086038
1051,0.1538991433686608
1052,0.15393388036242908
1053,0.1538823183412267
1054,0.1539098818455539
1055,0.15391644143529226
1056,0.1539623782536928
1057,0.15394838794309926
1058,0.15383340650918004
1059,0.1537770893646314
1060,0.1537066678551377
1061,0.15367340464787946
1062,0.15366409239495157
1063,0.15364419530566326
1064,0.15363573660517477
1065,0.15366490570210978
1066,0.15378991525777747
1067,0.1538075551590207
1068,0.1537240238971319
1069,0.15377813585252978
1070,0.15377106800120113
1071,0.15377828145309627
1072,0.15379198783809825
1073,0.1536325104829388
1074,0.15371733952453226
1075,0.15363600211569023
1076,0.15361752972498108
1077,0.1535629313731891
1078,0.1535590114863789
1079,0.15358682483654457
1080,0.15359451326176554
1081,0.15356610582036936
1082,0.15350544826435342
1083,0.1534742530542222
1084,0.15351316582668662
1085,0.15347412805823263
1086,0.15348593363297192
1087,0.15342608151470066
1088,0.153398824738833
1089,0.15335967915533683
1090,0.1533628306300961
1091,0.15335742701922178
1092,0.15340852649566203
1093,0.15333988108165972
1094,0.15326712869196968
1095,0.1532617333775291
1096,0.15332784402604752
1097,0.153376128162356
1098,0.15351633803942868
1099,0.1534436078937711
1100,0.15350770017320023
1101,0.1533050396848726
1102,0.15329073790550207
1103,0.15338330152947052
1104,0.15354643098485904
1105,0.1536141308751178
1106,0.1534268375583181
1107,0.15328924157408208
1108,0.15331312894245677
1109,0.15344879895242847
1110,0.15332403909561346
1111,0.15301220525667367
1112,0.15298837519024377
1113,0.15303694758362008
1114,0.15316086530365286
1115,0.15319134189248287
1116,0.1532021103292954
1117,0.15322367192067404
1118,0.15322505053965466
1119,0.15316575903190466
1120,0.1531258162501851
1121,0.15312648578722396
1122,0.1530585861703615
1123,0.15301185828228384
1124,0.15290863692986142
1125,0.15290342802765938
1126,0.1530888580976775
1127,0.153179054582103
1128,0.1533320315408063
1129,0.1539531798250249
1130,0.15407378075661213
1131,0.1535799091746741
1132,0.15300006696235352
1133,0.15276497950617943
1134,0.15267853176942364
1135,0.15276920291026197
1136,0.15270978579744215
1137,0.1526879362716294
1138,0.15255457020772578
1139,0.15259619422388948
1140,0.15250119370583679
1141,0.15253570937697092
1142,0.1525507919059108
1143,0.15250068264592864
1144,0.15263899076152812
1145,0.15251020878640295
1146,0.15266711055799603
1147,0.15274965952367156
1148,0.15290034075036946
1149,0.15298972632193275
1150,0.1528752719788159
1151,0.15289637691702038
1152,0.15288734965436446
1153,0.15305874535517192
1154,0.15246716939114355
1155,0.15233383268463466
1156,0.1523461377566
1157,0.15241547054599314
1158,0.15232719444920043
1159,0.15230919165849335
1160,0.15226330855621845
1161,0.15222355908598623
1162,0.15220193878392732
1163,0.1528763268570483
1164,0.15288489818810377
1165,0.15251731084501097
1166,0.15227027342898702
1167,0.1522358700105258
1168,0.15205195782317266
1169,0.15208710945878118
1170,0.1520562488529702
1171,0.15198414400516458
1172,0.15203082010779115
1173,0.15224049600518816
1174,0.15220773244140912
1175,0.15210328743786594
1176,0.15198486539192843
1177,0.15193225002209707
1178,0.1519859292931334
1179,0.15187633816390306
1180,0.15192909560684173
1181,0.15202530001421355
1182,0.1518535242033803
1183,0.15191002047433896
1184,0.1518579292856887
1185,0.15179121637195456
1186,0.15178292028193122
1187,0.15198897175986373
1188,0.15184796635144912
1189,0.1517418337122898
1190,0.15174488123125146
1191,0.1516529621828561
1192,0.15184927795689482
1193,0.1518014762225609
1194,0.15169361038260187
1195,0.15159119221619816
1196,0.15155288948535492
1197,0.15167432974680412
1198,0.1515337165107031
1199,0.15181944672514253
1200,0.15185458034282412
1201,0.15214767864545167
1202,0.1520255710394862
1203,0.15148102173146952
1204,0.15150656289550177
1205,0.1516326564737502
1206,0.1514297438256991
1207,0.15128650043497352
1208,0.15135124147142204
1209,0.15131107437902486
1210,0.15133669079348797
1211,0.15138347899158025
1212,0.15168716182162445
1213,0.15176180132477984
1214,0.1515220731826219
1215,0.15124641423013058
1216,0.15117543905276004
1217,0.15121872172035022
1218,0.15130943898938407
1219,0.1515316455397251
1220,0.15175215034534936
1221,0.15190870528508738
1222,0.1513224689344887
1223,0.15143782487025886
1224,0.15117946982484434
1225,0.15116684926958932
1226,0.15095075320719004
1227,0.15101993169665853
1228,0.15139923436384772
1229,0.150972432717617
1230,0.1508678554967975
1231,0.15092541206525809
1232,0.1512411166020398
1233,0.1508517395897681
1234,0.1508018054993238
1235,0.15111364974305927
1236,0.15111051032044237
1237,0.1507088537257989
1238,0.15066226945782746
1239,0.15058831070453912
1240,0.15063336116898948
1241,0.15064793765964127
1242,0.150596105370926
1243,0.15056603180019365
1244,0.15072491903480315
1245,0.1506947995437655
1246,0.15081275761833196
1247,0.15090204489052655
1248,0.151142594007671
1249,0.15084785283265892
1250,0.1512241488300553
1251,0.15112385475731283
