Classified,Real
66.34504373296026,65.0
29.948047056784517,32.0
36.19354974121565,34.0
63.05280325621638,68.0
87.47170712726675,88.0
26.542858107199958,28.0
67.53520165039969,69.0
81.9005153872479,82.0
48.69414749019069,46.0
83.69451188715053,84.0
53.674312406474826,51.0
70.2224709448951,72.0
20.191298683155694,22.0
54.259450584981415,59.0
46.58475686028905,48.0
44.68269596578155,44.0
37.363115249856506,38.0
31.8233000778882,32.0
47.717206294611664,49.0
30.550530824758308,30.0
54.52002824246146,53.0
58.525463794920604,58.0
30.949799496487785,34.0
63.030503226357965,62.0
72.10585708557895,73.0
34.83002342392956,36.0
82.04925342431824,79.0
79.87672622416777,79.0
40.72146095256698,40.0
69.64812346876565,69.0
23.96566986759544,25.999999999999996
64.47480209076711,64.0
50.80317088825447,51.0
51.374632605214536,50.0
49.78232057225768,50.0
92.24487336072235,93.0
89.98319217419473,90.0
96.23578056959443,98.0
82.46352632293608,81.0
30.72545617972354,33.0
38.02277034327169,40.0
46.360405650304905,47.0
93.41079730946326,95.0
54.89212180894926,53.0
24.98270630404095,24.0
41.88740309923935,39.0
44.79884291350894,45.0
36.07025332017285,37.0
40.096052709943976,41.0
33.048646264336114,34.0
51.028368281188555,54.0
67.55644763903476,68.0
51.11870133779193,50.0
47.31057841482682,47.0
57.79640320336772,56.0
70.05502058202883,69.0
53.570932438417834,52.0
31.194094765715395,28.0
24.02678956549949,25.999999999999996
59.32542856241609,58.0
64.7492369327097,64.0
32.02379972124159,33.0
81.3066960779772,82.0
29.530613020916274,29.0
83.01043114119909,85.0
37.48356815727777,37.0
63.66438572703052,65.0
73.8948418443563,69.0
48.45418030529433,44.0
79.92630954657523,78.0
61.807641544437914,65.0
80.01146891610277,78.0
61.092321766115674,57.0
30.10221863619167,31.0
58.3585698328144,60.0
47.238581638123925,47.0
51.59355618319613,52.0
34.76754182760381,34.0
45.45602691620609,46.0
68.48936250341339,67.0
35.105855610260754,37.0
50.48510466026738,49.0
32.39425473705863,33.0
43.53092855517052,50.0
72.8516223176307,75.0
40.79176733277917,40.0
74.44477570730592,74.0
41.30612151320921,43.0
70.51953667816606,71.0
68.57005319836593,69.0
52.853906651420374,52.0
62.83371321600847,62.0
87.2003020558093,89.0
53.23154128851215,49.0
46.47343551883061,44.0
90.8740437154899,89.0
40.49637133948231,39.0
72.39215231485305,71.0
26.117720088702622,25.999999999999996
33.18246458331238,38.0
61.4501521589746,65.0
75.82384890945565,74.0
56.9974116659125,59.0
84.1385851067193,87.0
58.097633198832156,54.0
31.763731668783528,29.0
44.31812933820372,44.0
32.295882135733095,34.0
19.715627555757017,17.0
20.589905121369647,23.0
60.846463827557045,60.0
42.403539715381925,44.0
59.59110290886702,60.0
75.40725309369054,70.0
24.730228636440074,25.999999999999996
55.695515488070996,58.0
72.10712871708827,70.0
45.377729889575434,45.0
81.403312175465,80.0
42.69057666992715,45.0
22.21478496704397,20.0
53.076890757992906,55.0
30.078344265670868,32.0
66.24267439784757,68.0
64.29974468681036,62.0
58.916237931039085,55.0
70.82886413227645,68.0
87.89576797771329,84.0
75.95035175087105,74.0
67.57201962443712,71.0
89.75721862174021,91.0
54.15598380151741,53.0
53.82828736843275,53.0
23.28941607991893,24.0
42.24137840000643,41.0
72.59188044720683,78.0
54.38066885288123,56.0
62.771692557802254,65.0
62.62099557188739,61.0
45.10659827572821,48.0
91.16088842694026,92.0
62.93132519460279,63.0
43.149336666912305,41.0
62.98951645346624,63.0
83.31596259568276,88.0
42.029476434641836,45.0
86.17255528109868,88.0
57.08292162960265,57.0
23.559804807299056,24.0
25.4543219165408,22.0
26.183984208887587,27.0
61.69296364659396,62.0
62.79212957941425,69.0
48.551510426519044,48.0
26.147911424595982,25.0
55.63904064150755,54.0
81.85586699101079,83.0
21.7334646139725,21.0
75.99243982888149,74.0
20.046510811388437,24.0
42.90744558831416,41.0
55.03708812296877,56.0
37.7183976683478,42.0
80.22834947534639,77.0
60.245970161785706,62.0
64.27852565468919,63.0
29.467265690797223,29.0
33.41129117350413,35.0
52.17008975064417,56.0
22.644316930830037,24.0
56.48016457728946,57.0
73.03779114462976,72.0
53.00997686529957,55.0
69.57295867355984,71.0
72.267769991045,71.0
61.163677072898565,60.0
41.738716000956444,44.0
57.805205769234355,60.0
47.02787450066417,49.0
45.75016752536558,50.0
36.7461946716972,39.0
40.85133574188386,43.0
49.93839779502077,50.0
62.406862007363166,65.0
66.28572793071785,64.0
79.57152501707573,79.0
49.79249720247313,47.0
89.52411156008498,88.0
89.1889222044801,90.0
48.56634919293049,48.0
40.208017952901535,42.0
31.7927132889182,30.0
70.95451260062843,71.0
44.78933917951613,48.0
68.68184050585953,68.0
57.698714422787404,62.0
36.68175648501166,38.0
22.704817852089477,25.999999999999996
21.73153330327188,20.0
33.52136302284245,31.0
27.862905320147664,25.999999999999996
31.55646526303041,31.0
44.20443813667124,44.0
90.51925918599039,89.0
55.10318821428541,52.0
37.07565370534611,34.0
43.8623128645861,46.0
78.37498920580735,77.0
93.77349401482223,95.0
40.73805964682831,42.0
36.052605163642,37.0
65.74187191348845,68.0
70.53770741292273,66.0
60.541476239098536,58.0
46.21547818895846,43.0
64.53285174846559,64.0
75.45092801625907,80.0
48.42062914979702,46.0
51.01152653772485,52.0
89.17059317512941,90.0
47.65272634077097,46.0
30.928732456478517,32.0
60.078993289292214,62.0
56.03893880499544,54.0
35.440118490179344,33.0
59.57369227371112,61.0
90.65711620444318,91.0
42.526728452147886,40.0
77.09723163747258,78.0
69.13015724722317,69.0
56.0705402680884,54.0
53.110279440433715,53.0
51.84149863038957,49.0
67.68364701659466,68.0
56.19420950584304,54.0
72.9800439060078,74.0
44.01984196560835,47.0
85.34249774436041,84.0
40.4801746875508,38.0
73.43402072668644,76.0
70.93347871531395,76.0
42.874417448696,42.0
23.46842573334122,24.0
88.32413286280449,85.0
65.52673322982709,68.0
44.26446010681858,42.0
42.07771160666666,44.0
47.64648039388204,48.0
12.844188436823536,15.0
17.845933901991906,15.0
40.403023553317205,38.0
34.60878655449156,37.0
30.779431265149128,30.0
51.022025387489876,48.0
35.818825114841495,38.0
34.98608508056469,32.0
38.262773740502965,42.0
63.10814805795107,65.0
81.08680956289342,82.0
52.383960428216035,52.0
58.923923246988636,61.0
32.10151811340698,31.0
76.79194177421122,76.0
70.90219695596619,75.0
21.606712444799633,21.0
52.383960428216035,55.0
59.769342655868165,57.0
69.08300481389136,66.0
65.44167479737392,64.0
78.02372185358405,81.0
92.24374361166538,94.0
65.07849042218467,70.0
64.37181136595616,66.0
36.482223287003315,35.0
31.739327098843834,30.0
84.51043252102555,87.0
82.71927442184537,80.0
65.84729213331465,64.0
37.894731483523955,38.0
56.58372908457559,56.0
51.43607924788401,54.0
71.52000620272743,70.0
43.37605514818471,45.0
59.87681795545841,57.0
47.4389388437203,47.0
85.57460096271735,84.0
75.70398796549156,71.0
68.51058153553456,72.0
62.95867383978221,65.0
60.63581265634917,62.0
81.44593730113418,86.0
62.5172106034369,60.0
61.66878359190232,61.0
60.49725745050483,63.0
52.75279005497042,52.0
72.5293808579624,74.0
49.02888932122137,48.0
58.86063644423849,59.0
55.452346407548674,53.0
56.44475612832627,53.0
55.490751135901505,57.0
71.58210811384399,70.0
66.37430781869632,66.0
56.1173593442014,59.0
56.32781675362118,53.0
42.81207903961793,40.0
58.76502555152768,61.0
25.1996838052532,25.999999999999996
22.847254777195104,24.0
79.95038929524914,78.0
69.3493086947805,71.0
52.43103523284594,52.0
74.6326175131259,75.0
22.17068855336641,24.0
70.57438217791109,68.0
77.7422701477743,77.0
57.54313369109525,58.0
79.38209287798901,79.0
67.11814474392008,68.0
40.04384526646877,43.0
51.713609792813834,53.0
43.64484717475854,44.0
84.68504340168839,86.0
68.39040852472091,72.0
80.51543999094966,79.0
21.94259604403512,19.0
79.88533429345705,82.0
85.48420525422087,89.0
27.97487056310523,29.0
78.04771395737598,78.0
52.04551554972862,55.0
40.45380140540385,40.0
92.58902398676855,97.0
24.577485468586417,28.0
39.10319550413322,39.0
62.910619316664544,62.0
47.80042433741941,47.0
65.73018239036112,65.0
67.06034680499549,69.0
37.13528021077158,38.0
50.34468206947238,51.0
58.4109716314632,58.0
60.90288962702897,63.0
56.09555870555256,59.0
42.12223261030938,43.0
79.76526916406578,81.0
87.68522459944523,91.0
66.65452948166467,65.0
71.86948364948367,73.0
40.86872250858623,40.0
56.00226404000708,58.0
61.642883060474794,65.0
96.07445003767224,96.0
61.89966111116095,63.0
59.25047188049981,55.0
72.24109557880074,76.0
26.117720088702622,25.999999999999996
74.49406230728158,71.0
32.16896235272181,30.0
26.288423849239294,27.0
79.62142356556438,82.0
56.63701093217972,53.0
53.84374812565874,52.0
50.940692254687455,50.0
77.88225953319643,82.0
66.01416638525875,68.0
59.07236861318362,57.0
53.62052619999535,52.0
58.555121696041816,60.0
72.19847200960331,72.0
59.32416241787217,55.0
19.841497876498792,18.0
53.28231914059879,54.0
29.399565237242005,29.0
19.762093271401746,17.0
70.73121550059098,73.0
55.523648562659744,56.0
52.075940141384365,52.0
52.76252757746255,53.0
80.56483297968282,79.0
43.72580704308011,41.0
45.757573620279054,41.0
29.533383556218254,30.0
61.486826923962965,60.0
71.79851000437509,73.0
46.2437109849289,48.0
74.42693601076657,76.0
40.75133985230816,40.0
26.506232435443504,25.999999999999996
89.48870293964055,87.0
80.44433233241595,76.0
81.97886613275159,84.0
77.95805792792304,80.0
45.94234436263432,44.0
45.3092614317124,50.0
57.77335859283294,59.0
51.2430836616,53.0
29.24934731014071,24.0
52.93740067935266,56.0
76.78253114231332,80.0
30.630800756345938,31.0
66.74350318502829,64.0
88.84367592305372,91.0
58.42650890086033,58.0
45.3753034235758,45.0
18.949093611260757,20.0
26.629525862152256,27.0
31.40136117146851,31.0
75.52978220913948,74.0
49.7499254556033,52.0
31.455842071011876,32.0
53.77454971863762,54.0
52.65575367466794,53.0
46.47999602955692,46.0
44.553425051188825,43.0
40.09500324767446,40.0
58.104267441192036,57.0
55.72817020546011,59.0
55.931050047716916,58.0
44.723366645801285,44.0
57.097714241046646,58.0
45.15090785373643,45.0
47.063991561409324,45.0
37.86060384441147,38.0
38.09237770563946,40.0
72.45911158220123,74.0
76.19732770083537,75.0
31.49375802731481,34.0
70.31988351725875,69.0
36.71240879219714,36.0
51.250083819180155,52.0
63.091241033733255,62.0
46.647593725593595,45.0
38.74521356818208,34.0
54.089786186665265,52.0
43.36239834697909,41.0
55.425701320622856,54.0
56.662580023990245,59.0
93.56832987385246,91.0
53.795924611347736,50.0
67.32102100047837,69.0
60.216904571715,60.0
77.87940334848575,76.0
65.69639762814325,67.0
26.51270601820222,27.0
70.1744840144232,70.0
21.077886019652745,20.0
85.14774975407205,83.0
76.36674547960781,76.0
66.72493080289391,67.0
48.67762796627655,47.0
48.51927438830058,45.0
53.54590446904251,53.0
71.76764173962104,75.0
34.289152902663034,38.0
60.65145353602304,57.0
75.96705918043027,74.0
33.98760619859008,35.0
27.032497581338458,29.0
39.20188054161093,40.0
81.06450001988507,78.0
43.882967073746244,43.0
34.590825961808534,33.0
69.4251943270764,73.0
72.00897602877629,74.0
63.50534136547516,64.0
38.156609477880465,41.0
32.80158045980653,32.0
50.2443061531132,50.0
80.02344007245718,79.0
40.22847332340973,41.0
39.52304938915807,39.0
60.60473275009508,62.0
67.1721341124891,69.0
25.978569562481,27.0
49.71177370984284,50.0
38.58975250446777,39.0
62.54829050969097,63.0
60.673948042719815,60.0
82.51321044958462,83.0
38.71635985132687,40.0
41.73091685263907,42.0
54.52526141111729,56.0
84.5950942164858,87.0
80.63930372528166,80.0
41.200875158712286,39.0
34.85138371081771,31.0
62.40990787072259,64.0
50.76385044059009,47.0
28.69459589215496,25.999999999999996
65.06700693566053,66.0
87.67978512064373,88.0
72.80870168704892,74.0
57.45153832600222,54.0
30.629777194875125,34.0
60.92554737057001,60.0
72.0952448761761,70.0
92.05287276115881,94.0
81.67389131455816,81.0
48.07189471188869,51.0
32.690203946032725,33.0
87.94933864514891,91.0
50.547014597105814,50.0
57.421574724881005,59.0
44.939479892419826,47.0
33.34580352454909,36.0
55.79536158943801,54.0
79.81422663492334,82.0
54.38343938818322,55.0
51.938450552344975,52.0
34.846622118190886,34.0
68.44001734537721,68.0
85.61204244763195,85.0
65.72015724368791,68.0
70.31557150935538,72.0
53.17706038896878,55.0
90.41322259782004,95.0
76.46653172405516,79.0
72.65438003645127,75.0
48.02759044256076,45.0
71.58210811384399,72.0
52.261054228067266,53.0
78.16912135641961,76.0
27.661833582571305,29.0
87.4151847037893,82.0
46.437556784538494,45.0
31.217566823500327,33.0
74.92377423247963,76.0
26.55884831067738,24.0
40.61624484098535,44.0
77.88640350606593,79.0
39.007204083132635,37.0
71.57779610594062,71.0
51.18839650364064,50.0
66.55730805520761,66.0
30.84177020955579,33.0
13.962603527223884,14.0
65.20724842579855,66.0
61.411870242046675,62.0
48.492901106153624,52.0
53.78730059554102,57.0
70.26769967143478,73.0
38.06139666740588,43.0
64.55549278571965,61.0
45.57046324988169,46.0
65.54795226194827,61.0
40.78529375002046,40.0
20.799942062424762,22.0
48.7168177248809,48.0
73.98092554494946,74.0
64.70502690735323,67.0
81.4669399856108,82.0
46.18122938860317,46.0
37.94100446505914,38.0
27.987413742467748,32.0
69.58623470958582,70.0
81.62113607112899,85.0
82.4054766652376,83.0
36.45436453435739,38.0
52.26343753680927,51.0
40.21894269633253,40.0
66.73917284756205,61.0
22.92196711673119,20.0
63.20429448577078,63.0
62.233226608539276,60.0
28.334208496495336,27.0
41.62096364485167,42.0
13.962603527223884,11.0
34.19619171535673,33.0
61.3807903357926,59.0
32.81306821414519,34.0
81.18733087486717,81.0
27.363989925955078,25.0
56.85327830762089,57.0
52.106016470988045,52.0
49.93423573934651,52.0
66.23467843059953,69.0
51.71032015765527,51.0
36.23415096308685,38.0
47.124013531556656,48.0
92.53532696339076,92.0
63.50886931287448,62.0
57.158452048421935,60.0
51.51859950127984,52.0
59.820392155986475,56.0
89.3303674130949,85.0
42.29968550222199,40.0
25.42501188724733,25.0
93.6125381218647,93.0
79.69446862946391,79.0
48.80449375138201,49.0
50.1005174893048,48.0
23.890364639760918,24.0
55.899273315196126,58.0
52.76249506851438,52.0
41.26078104382877,43.0
68.80891097934439,68.0
22.714994482304917,25.999999999999996
51.70467639376819,49.0
46.65483103945711,44.0
67.04328392018874,66.0
83.62637832252724,83.0
46.49496174881515,46.0
84.62348597306308,85.0
61.11788491321335,61.0
48.11309220254186,49.0
55.11697093983128,59.0
73.14851284932779,72.0
73.27568316807724,73.0
80.34998556677012,80.0
30.390892168906287,29.0
65.49834147324981,65.0
66.27871106685069,67.0
44.04608455869527,46.0
65.25664141453171,64.0
24.053974848763563,25.999999999999996
38.55124258999846,39.0
59.925315524889726,58.0
47.93424265639566,49.0
51.11937784911224,50.0
70.78645535425184,69.0
59.741123466166826,59.0
50.73548693652329,49.0
39.73129736323336,35.0
62.99249484311301,61.0
70.12345122059187,70.0
56.668798789179604,58.0
40.66408433340956,42.0
42.19523610753127,42.0
71.93209589681956,68.0
74.87561473513179,74.0
41.366622434468646,41.0
70.81992829085796,71.0
85.13645289731436,83.0
76.60577294721215,76.0
25.19988765858013,25.0
56.02014701237421,59.0
54.04467255267686,57.0
26.32536431650859,28.0
80.65468121410666,81.0
15.096901175820065,16.000000000000007
55.77759584735187,59.0
29.215770889273823,30.0
36.716315771956005,35.0
37.268296706653125,37.0
74.70021354308514,76.0
30.40733769866133,31.0
28.283675387594005,29.0
30.521387007309382,30.0
49.09278750804631,48.0
84.7676514967079,82.0
77.48921019854183,74.0
87.11827726511234,81.0
30.08927147067424,31.0
80.93633225090844,85.0
22.323001216428878,20.0
65.40898923819998,66.0
37.940996436207485,37.0
25.273131892030058,24.0
65.10429359086343,67.0
45.248760510452975,45.0
72.0147100418125,69.0
75.33085770035437,78.0
39.876279456310165,37.0
35.95250395840212,34.0
36.732602030065166,40.0
51.152594220052045,50.0
64.2150829913501,66.0
75.03542642608889,73.0
58.26739165765634,58.0
64.83455439101455,68.0
38.21015786526909,38.0
41.35393076271811,43.0
19.87984562750652,20.0
50.687538121243264,50.0
58.43073937223376,59.0
67.0876275082529,69.0
69.98604863463301,71.0
88.22216633515194,88.0
80.27120391572407,84.0
47.97497456732689,48.0
50.13320559305145,49.0
35.45738825691236,38.0
73.51787922616936,75.0
54.92760319443264,52.0
64.7200886529201,64.0
50.09958497715005,46.0
37.8917950453616,37.0
78.28560598082345,78.0
37.463069507931465,38.0
18.51327502716888,20.0
51.699592771366504,51.0
46.5755334422707,46.0
77.62263134046218,74.0
28.311871106287104,29.0
25.67610361121627,29.0
70.83013027682038,72.0
59.52492342872939,56.0
34.482993191786626,36.0
58.490055174476176,58.0
95.4364097854415,97.0
53.20498715683357,54.0
83.04566561376778,81.0
95.92887802770876,99.0
68.97857537766053,70.0
55.677137411628784,57.0
50.542225406052694,52.0
38.78627964984681,37.0
82.8323278738829,78.0
40.547149191568934,42.0
89.26323824227828,89.0
49.110779786912055,49.0
60.93128138360625,59.0
43.6213751169736,46.0
62.848087951138425,65.0
51.43418825698431,52.0
63.03463008745464,63.0
27.922648375713038,27.0
29.068888365598788,30.0
58.53246395250078,55.0
56.31471015310991,54.0
30.377299527274257,29.0
54.492557646636655,57.0
69.01396063460095,71.0
61.69930469318635,59.0
87.89893656820107,88.0
73.65035102979063,74.0
36.15294851934446,35.0
38.75608831395345,35.0
49.15034472478289,49.0
37.03465701875305,39.0
78.47034080299991,79.0
42.79726631446241,43.0
28.05258895527061,30.0
57.84715978898238,59.0
60.16884152371606,63.0
39.74925795591638,42.0
73.83335126630192,75.0
66.84269547620745,66.0
53.88711988283191,54.0
35.869670659895,38.0
70.09810532737401,66.0
36.725540462537055,35.0
24.088534135707913,24.0
77.20570006257786,72.0
51.17801714003435,50.0
33.73510301135428,36.0
56.186736880710626,54.0
58.37928423563392,58.0
49.4074564704679,50.0
38.62098762931859,39.0
29.26793320346504,30.0
57.887788848191484,58.0
54.10919847841195,53.0
22.26563051209748,25.0
69.36355073944864,70.0
35.072529794242996,35.0
52.378052637893674,51.0
31.97747165729535,32.0
76.86159797903929,77.0
65.09865961548458,68.0
63.99168094323882,67.0
47.41074804580269,43.0
31.55830328617764,33.0
45.52947500298295,43.0
82.58789194045714,84.0
28.475765754867037,27.0
56.74866372458338,57.0
64.00858796745663,65.0
23.03725084847023,22.0
46.627728598195304,48.0
66.39607652679159,67.0
28.422825913815633,25.0
55.407355584985176,55.0
38.43812579350515,42.0
30.422132967069157,32.0
47.54608312703638,44.0
85.36683979427997,85.0
31.974701121993363,28.0
64.31190205967906,67.0
38.42112731847894,40.0
93.39338667430735,92.0
35.8421576972108,36.0
36.034957007111174,36.0
60.50299146354107,62.0
58.6072382490579,59.0
35.638594338914416,38.0
71.70647209111083,74.0
67.89140818503206,68.0
60.37989199056395,62.0
51.40890414264234,49.0
87.97137416746901,89.0
48.0783682946474,48.0
51.66398263044818,50.0
47.27138865622247,45.0
37.51075344054183,38.0
44.308529682208736,48.0
56.06462570560892,57.0
52.30598595874787,57.0
55.02005079526949,56.0
57.85544279739347,59.0
70.9135258277367,74.0
49.68221759242249,48.0
45.263396958480676,49.0
64.56170592007942,62.0
70.04005566967554,72.0
39.35731732594171,39.0
55.7228545185456,56.0
46.25005938911359,46.0
76.46745053487462,77.0
50.776797606107515,50.0
52.23104423294625,50.0
81.2832585658473,78.0
56.741663567003215,54.0
66.12894317011643,67.0
64.1947051800758,67.0
53.35206417991892,55.0
38.20360592247968,35.0
40.004687393742486,37.0
61.56575321036918,63.0
54.387142435639944,56.0
59.47623623697901,60.0
35.36681424923228,38.0
80.858455172839,83.0
76.07198784229477,76.0
40.388795613592976,41.0
50.9807416978566,52.0
42.87348493654126,45.0
58.696550198369636,59.0
21.05258589911824,19.0
42.26775168215339,43.0
40.030929986829406,43.0
29.639926041693684,32.0
66.45234646567457,67.0
22.534903181793467,24.0
47.837322511833875,49.0
48.995694796384754,49.0
75.29851164955636,75.0
27.58191191303573,30.0
67.9395676823799,64.0
54.601814936306525,55.0
94.23530500802016,96.0
50.71075561424412,50.0
62.12845616491283,67.0
60.74638564198774,65.0
80.52107396632853,80.0
42.246741032629465,40.0
50.449008308947626,53.0
61.240418706811134,61.0
93.88914449432738,93.0
83.18377139276791,83.0
69.98174459998836,73.0
72.28178701249232,73.0
37.08079931122821,36.0
37.796116060513185,37.0
84.85163327002479,85.0
29.508978986278567,29.0
52.9308933222866,50.0
58.11187524350029,59.0
58.66815844179236,57.0
63.366459499229705,63.0
58.26665312636489,57.0
62.97078017331245,62.0
61.86569120213638,62.0
45.2621866270825,45.0
60.425921965169415,62.0
81.90798078257936,83.0
62.02287222797202,61.0
41.01893343792052,45.0
34.59414445059002,35.0
33.50665772220037,32.0
27.671547350450847,29.0
36.12010165443879,33.0
42.34200159202496,41.0
66.10476311542479,62.0
36.28492881517349,37.0
26.712199969314938,25.0
41.237308986043836,41.0
54.88239873977647,55.0
67.15676133985721,67.0
40.345293167359756,36.0
41.951841285924885,41.0
81.74686753697416,81.0
75.18870914985143,76.0
67.17771226493639,68.0
50.067670624399135,52.0
65.14913509619761,67.0
44.2127497425772,47.0
69.36445651970111,69.0
15.221218606115364,18.0
68.41027896040042,71.0
70.63225926873363,72.0
72.97302066707161,74.0
22.418083337843434,23.0
60.873223470230165,61.0
36.541108048703734,34.0
50.52737043605804,49.0
88.92789018209871,90.0
25.525635079265847,25.999999999999996
67.97480373594838,67.0
24.747564356818742,23.0
38.524264855512726,39.0
25.88289057763259,23.0
67.83809867583653,72.0
38.30739593712572,41.0
85.73817707027766,86.0
30.897491658315655,29.0
48.7550991394262,48.0
67.29036858763534,66.0
66.53312800051597,69.0
73.8683670331911,77.0
44.93694397746105,44.0
26.90376677192351,25.0
63.05711526411975,61.0
74.48273343551105,76.0
44.32032546846653,46.0
76.03755346286988,76.0
35.36573789124775,37.0
89.98493267775484,90.0
73.14637995494374,73.0
63.63253855062912,64.0
88.52896393417956,86.0
62.803157425626154,66.0
41.22369249092536,43.0
89.75860124783588,92.0
81.88310475209201,85.0
70.83374598907135,68.0
69.9749891481099,72.0
37.811691016634335,43.0
84.64108989175674,83.0
54.70054529923081,55.0
77.9251801637782,77.0
89.91638855030567,88.0
83.85996631133007,87.0
62.298889289394936,63.0
69.33048661067654,67.0
26.243277973292216,30.0
28.660661477514964,30.0
41.61758971125981,40.0
32.05091974407221,32.0
71.9508364727097,71.0
31.74413677037666,29.0
41.63114027506711,42.0
42.93689989809019,41.0
57.17409292809581,54.0
80.06833452996834,78.0
32.70785210256356,33.0
93.59798777497366,96.0
74.94768141427761,76.0
42.56189229131289,44.0
36.05312715042065,39.0
42.16806100228961,44.0
83.90816619474086,85.0
45.02391137957095,42.0
28.17976012139805,27.0
96.9635610754073,96.0
23.950865561020347,25.0
38.510641368127274,40.0
35.75171113540772,35.0
70.82536776965947,67.0
42.22531243713496,45.0
86.47504087222292,86.0
62.92815660411502,64.0
42.836788763676886,46.0
53.15809320173529,54.0
86.076693720945,84.0
62.583699130135415,65.0
76.67144112694436,77.0
91.1114627850485,94.0
56.80360080051613,55.0
59.35770941664154,64.0
42.850381405308916,44.0
77.83850051984213,75.0
54.717398406167796,54.0
97.00512749024405,96.0
92.15072109165388,93.0
38.71606975073315,36.0
18.083668282694312,18.0
31.217566823500327,31.0
37.56596693664632,38.0
45.178082958978095,43.0
54.53227827498445,56.0
65.35395678101497,66.0
64.90585654612562,64.0
27.909382914150186,28.0
49.110779786912055,49.0
42.44877549481957,45.0
23.949071173334108,22.0
82.11431994588386,82.0
56.262340853106714,55.0
66.1440235975571,68.0
70.72444608105526,67.0
50.56541145558861,52.0
74.442742560975,77.0
46.28892627573532,47.0
58.16924055400124,57.0
70.51636808767829,72.0
46.20668763194041,45.0
24.006447792491528,22.0
55.75921037839197,55.0
62.322200311902904,66.0
77.2851364562621,75.0
67.24427936656579,70.0
66.62360543599954,69.0
34.920597431609636,34.0
47.80054429930644,49.0
82.46064887036368,86.0
65.19154387422222,63.0
22.28296623247615,25.0
48.333279609710345,46.0
23.206592710585213,21.0
